korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
어둡다,eodupda,dunkel,B1,Adjektiv,밖이 벌써 어두워요.,Draußen ist es schon dunkel.,Eigenschaften,b1_descriptions_adj_1,12,true,dark,Adjective,It is already dark outside.,vocab_b1_0235
기간,gigan,Zeitraum,B1,Nomen,시험 기간에는 바빠요.,In der Prüfungszeit bin ich beschäftigt.,Zeit & Lebenslauf,b1_time_life_1,1,false,period,Noun,I am busy during exam period.,vocab_b1_0236
순간,sungan,Moment,B1,Nomen,그 순간을 잊을 수 없어요.,Diesen Moment kann ich nicht vergessen.,Zeit & Lebenslauf,b1_time_life_1,2,false,moment,Noun,I cannot forget that moment.,vocab_b1_0237
평일,pyeongil,Wochentag,B1,Nomen,평일에는 회사에 가요.,An Wochentagen gehe ich zur Arbeit.,Zeit & Lebenslauf,b1_time_life_1,3,false,weekday,Noun,I go to work on weekdays.,vocab_b1_0238
연휴,yeonhyu,lange Feiertage,B1,Nomen,이번 연휴에 뭐 해요?,Was machst du an den langen Feiertagen?,Zeit & Lebenslauf,b1_time_life_1,4,false,long holiday,Noun,What are you doing over the long holiday?,vocab_b1_0239
세월,sewol,die Jahre,B1,Nomen,세월이 참 빨라요.,Die Zeit vergeht wirklich schnell.,Zeit & Lebenslauf,b1_time_life_1,5,false,passing years,Noun,Time really flies.,vocab_b1_0240
태어나다,taeeonada,geboren werden,B1,Verb,저는 서울에서 태어났어요.,Ich bin in Seoul geboren.,Zeit & Lebenslauf,b1_time_life_1,6,false,to be born,Verb,I was born in Seoul.,vocab_b1_0241
졸업하다,joreophada,den Abschluss machen,B1,Verb,내년에 대학교를 졸업해요.,Nächstes Jahr mache ich meinen Uni-Abschluss.,Zeit & Lebenslauf,b1_time_life_1,7,false,to graduate,Verb,I graduate from university next year.,vocab_b1_0242
입학하다,iphakhada,eingeschult werden,B1,Verb,조카가 올해 초등학교에 입학했어요.,Meine Nichte wurde dieses Jahr eingeschult.,Zeit & Lebenslauf,b1_time_life_1,8,false,to enter a school,Verb,My niece started elementary school this year.,vocab_b1_0243
어른,eoreun,Erwachsener,B1,Nomen,어른에게 존댓말을 써야 해요.,Gegenüber Erwachsenen muss man höflich sprechen.,Zeit & Lebenslauf,b1_time_life_1,9,false,adult,Noun,You must speak politely to adults.,vocab_b1_0244
노인,noin,älterer Mensch,B1,Nomen,지하철에서 노인에게 자리를 양보했어요.,In der U-Bahn habe ich einem älteren Menschen den Platz überlassen.,Zeit & Lebenslauf,b1_time_life_1,10,true,elderly person,Noun,I gave my seat to an elderly person on the subway.,vocab_b1_0245
미래,mirae,Zukunft,B1,Nomen,미래를 위해 저축해요.,Für die Zukunft spare ich.,Zeit & Lebenslauf,b1_time_life_1,11,true,future,Noun,I save for the future.,vocab_b1_0246
옛날,yennal,früher,B1,Nomen,옛날에는 여기가 시장이었어요.,Früher war hier ein Markt.,Zeit & Lebenslauf,b1_time_life_1,12,true,old days,Noun,This used to be a market in the old days.,vocab_b1_0247
현대,hyeondae,Gegenwart,B2,Nomen,현대 사회는 변화가 빨라요.,Die moderne Gesellschaft verändert sich schnell.,Modernes Leben,b2_modern_life_1,1,false,modern times,Noun,Modern society changes fast.,vocab_b2_0085
현대인,hyeondaein,moderner Mensch,B2,Nomen,현대인은 스트레스가 많아요.,Moderne Menschen haben viel Stress.,Modernes Leben,b2_modern_life_1,2,false,modern person,Noun,Modern people have a lot of stress.,vocab_b2_0086
최신식,choesinsik,hochmodern,B2,Nomen,이 건물은 최신식 시설을 갖췄어요.,Dieses Gebäude hat eine hochmoderne Ausstattung.,Modernes Leben,b2_modern_life_1,3,false,state-of-the-art,Noun,This building has state-of-the-art facilities.,vocab_b2_0087
기계,gigye,Maschine,B2,Nomen,이 기계는 사용법이 간단해요.,Diese Maschine ist einfach zu bedienen.,Modernes Leben,b2_modern_life_1,4,false,machine,Noun,This machine is easy to use.,vocab_b2_0088
스스로,seuseuro,selbst,B1,Adverb,문제를 스스로 해결했어요.,Ich habe das Problem selbst gelöst.,Modernes Leben,b1_descriptions_1,10,false,by oneself,Adverb,I solved the problem by myself.,vocab_b2_0089
독립하다,dongniphada,unabhängig werden,B2,Verb,서른 살에 부모님에게서 독립했어요.,Mit dreißig bin ich von zu Hause ausgezogen.,Modernes Leben,b2_modern_life_1,6,false,to become independent,Verb,I became independent from my parents at thirty.,vocab_b2_0090
공간,gonggan,Raum,B2,Nomen,이 방은 공간이 넓어요.,Dieses Zimmer bietet viel Raum.,Modernes Leben,b2_modern_life_1,7,false,space,Noun,This room has a lot of space.,vocab_b2_0091
활동,hwaldong,Aktivität,B2,Nomen,동아리 활동을 해요.,Ich mache bei Klubaktivitäten mit.,Modernes Leben,b2_modern_life_1,8,false,activity,Noun,I take part in club activities.,vocab_b2_0092
외출하다,oechulhada,ausgehen,B2,Verb,잠깐 외출했어요.,Ich war kurz außer Haus.,Modernes Leben,b2_modern_life_1,9,true,to go out,Verb,I went out for a while.,vocab_b2_0093
평소,pyeongso,gewöhnliche Zeit,B1,Nomen,평소에 일찍 일어나요.,Normalerweise stehe ich früh auf.,Modernes Leben,b1_daily_3,12,false,usual times,Noun,I usually get up early.,vocab_b2_0094
인기,ingi,Beliebtheit,B1,Nomen,이 가수는 인기가 많아요.,Dieser Sänger ist sehr beliebt.,Modernes Leben,b1_descriptions_1,9,false,popularity,Noun,This singer is very popular.,vocab_b2_0095
달라지다,dallajida,sich verändern,B2,Verb,동네가 많이 달라졌어요.,Das Viertel hat sich stark verändert.,Modernes Leben,b2_modern_life_1,12,true,to change,Verb,The neighborhood has changed a lot.,vocab_b2_0096
예절,yejeol,Etikette,B2,Nomen,식사 예절을 배웠어요.,Ich habe Tischmanieren gelernt.,Umgangsformen,b2_manners_society_1,1,false,etiquette,Noun,I learned table manners.,vocab_b2_0097
예의,yeui,Höflichkeit,B2,Nomen,예의를 지키는 게 중요해요.,Höflichkeit zu wahren ist wichtig.,Umgangsformen,b2_manners_society_1,2,false,manners,Noun,Keeping good manners is important.,vocab_b2_0098
양보하다,yangbohada,überlassen,B2,Verb,버스에서 자리를 양보했어요.,Im Bus habe ich meinen Platz überlassen.,Umgangsformen,b2_manners_society_1,3,false,to yield,Verb,I gave up my seat on the bus.,vocab_b2_0099
방해하다,banghaehada,stören,B2,Verb,공부를 방해하지 마세요.,Stör mich bitte nicht beim Lernen.,Umgangsformen,b2_manners_society_1,4,false,to disturb,Verb,Please do not disturb my studying.,vocab_b2_0100
주의,juui,Vorsicht,B2,Nomen,계단에서는 주의가 필요해요.,Auf der Treppe ist Vorsicht nötig.,Umgangsformen,b2_manners_society_1,5,false,caution,Noun,Caution is needed on the stairs.,vocab_b2_0101
금지하다,geumjihada,verbieten,B2,Verb,여기서는 흡연을 금지해요.,Hier ist Rauchen verboten.,Umgangsformen,b2_manners_society_1,6,false,to prohibit,Verb,Smoking is prohibited here.,vocab_b2_0102
출입,churip,Zutritt,B2,Nomen,여기는 출입 금지예요.,Hier ist der Zutritt verboten.,Umgangsformen,b2_manners_society_1,7,false,entry,Noun,Entry is forbidden here.,vocab_b2_0103
벌,beol,Strafe,B2,Nomen,거짓말을 하면 벌을 받아요.,Auf Lügen folgt eine Strafe.,Umgangsformen,b2_manners_society_1,8,false,punishment,Noun,Lying brings punishment.,vocab_b2_0104
사회생활,sahoesaenghwal,Berufsleben,B2,Nomen,사회생활에서는 예의가 중요해요.,Im Berufsleben ist Höflichkeit wichtig.,Umgangsformen,b2_manners_society_1,9,false,social life,Noun,Manners matter in social life.,vocab_b2_0105
세상,sesang,Welt (Leben),B2,Nomen,세상에는 좋은 사람이 많아요.,Auf der Welt gibt es viele gute Menschen.,Umgangsformen,b2_manners_society_1,10,true,world,Noun,There are many good people in the world.,vocab_b2_0106
임산부,imsanbu,Schwangere,B2,Nomen,임산부에게 자리를 양보하세요.,Überlassen Sie Schwangeren den Platz.,Umgangsformen,b2_manners_society_1,11,true,pregnant woman,Noun,Give up your seat to pregnant women.,vocab_b2_0107
무료,muryo,kostenlos,B2,Nomen,입장은 무료예요.,Der Eintritt ist kostenlos.,Umgangsformen,b2_manners_society_1,12,true,free of charge,Noun,Admission is free.,vocab_b2_0108
경우,gyeongu,Fall,B1,Nomen,비가 올 경우에는 취소돼요.,Im Fall von Regen wird es abgesagt.,Abstrakte Begriffe,b1_daily_1,10,false,case,Noun,In case of rain it is canceled.,vocab_b2_0109
전체,jeonche,Gesamtheit,B1,Nomen,학생 전체가 참여했어요.,Alle Schüler haben teilgenommen.,Abstrakte Begriffe,b1_daily_2,10,false,whole,Noun,All the students participated.,vocab_b2_0110
정도,jeongdo,Ausmaß,B1,Nomen,삼십 분 정도 걸려요.,Es dauert etwa dreißig Minuten.,Abstrakte Begriffe,b1_daily_2,11,false,degree,Noun,It takes about thirty minutes.,vocab_b2_0111
종류,jongnyu,Sorte,B1,Nomen,차 종류가 정말 많네요.,Es gibt wirklich viele Teesorten.,Abstrakte Begriffe,b1_daily_2,12,false,kind,Noun,There are so many kinds of tea.,vocab_b2_0112
느낌,neukkim,Gefühl,B1,Nomen,이 노래는 느낌이 좋아요.,Dieses Lied fühlt sich gut an.,Abstrakte Begriffe,b1_daily_3,10,false,feeling,Noun,This song has a good feeling.,vocab_b2_0113
핵심,haeksim,Kern,B2,Nomen,문제의 핵심을 말해 주세요.,Nennen Sie bitte den Kern des Problems.,Abstrakte Begriffe,b2_abstract_concepts_1,6,false,core,Noun,Please state the core of the problem.,vocab_b2_0114
유형,yuhyeong,Typ,B2,Nomen,시험 문제 유형을 분석했어요.,Ich habe die Aufgabentypen der Prüfung analysiert.,Abstrakte Begriffe,b2_abstract_concepts_1,7,false,type,Noun,I analyzed the exam question types.,vocab_b2_0115
부분,bubun,Teil,B1,Nomen,이 부분을 다시 설명해 주세요.,Erklären Sie diesen Teil bitte noch einmal.,Abstrakte Begriffe,b1_daily_1,12,false,part,Noun,Please explain this part again.,vocab_b2_0116
내용,naeyong,Inhalt,B1,Nomen,책 내용이 어려워요.,Der Inhalt des Buches ist schwierig.,Abstrakte Begriffe,b1_daily_1,11,false,content,Noun,The content of the book is difficult.,vocab_b2_0117
주제,juje,Thema,B1,Nomen,오늘 회의 주제가 뭐예요?,Was ist das Thema der heutigen Sitzung?,Abstrakte Begriffe,b1_daily_3,11,false,topic,Noun,What is the topic of today's meeting?,vocab_b2_0118
자료,jaryo,Material,B2,Nomen,발표 자료를 준비했어요.,Ich habe die Präsentationsunterlagen vorbereitet.,Abstrakte Begriffe,b2_abstract_concepts_1,11,true,material,Noun,I prepared the presentation materials.,vocab_b2_0119
비결,bigyeol,Geheimtipp,B2,Nomen,건강의 비결이 뭐예요?,Was ist das Geheimnis Ihrer Gesundheit?,Abstrakte Begriffe,b2_abstract_concepts_1,12,true,secret,Noun,What is the secret of your health?,vocab_b2_0120
문법,munbeop,Grammatik,B2,Nomen,한국어 문법은 재미있어요.,Koreanische Grammatik macht Spaß.,Sprache & Grammatik,b2_language_grammar_1,1,false,grammar,Noun,Korean grammar is fun.,vocab_b2_0121
명사,myeongsa,Substantiv,B2,Nomen,이 단어는 명사예요.,Dieses Wort ist ein Substantiv.,Sprache & Grammatik,b2_language_grammar_1,2,false,noun,Noun,This word is a noun.,vocab_b2_0122
동사,dongsa,Verb,B2,Nomen,동사는 문장 끝에 와요.,Das Verb steht am Satzende.,Sprache & Grammatik,b2_language_grammar_1,3,false,verb,Noun,The verb comes at the end of the sentence.,vocab_b2_0123
형용사,hyeongyongsa,Adjektiv,B2,Nomen,형용사로 기분을 표현해요.,Mit Adjektiven drückt man Gefühle aus.,Sprache & Grammatik,b2_language_grammar_1,4,false,adjective,Noun,You express feelings with adjectives.,vocab_b2_0124
부사,busa,Adverb,B2,Nomen,부사는 동사를 꾸며요.,Adverbien beschreiben das Verb.,Sprache & Grammatik,b2_language_grammar_1,5,false,adverb,Noun,Adverbs modify the verb.,vocab_b2_0125
자음,jaeum,Konsonant,B2,Nomen,한글에는 자음이 열아홉 개 있어요.,Hangul hat neunzehn Konsonanten.,Sprache & Grammatik,b2_language_grammar_1,6,false,consonant,Noun,Hangul has nineteen consonants.,vocab_b2_0126
모음,moeum,Vokal,B2,Nomen,모음부터 배웠어요.,Ich habe zuerst die Vokale gelernt.,Sprache & Grammatik,b2_language_grammar_1,7,false,vowel,Noun,I learned the vowels first.,vocab_b2_0127
반의어,banuieo,Antonym,B2,Nomen,크다의 반의어는 작다예요.,Das Antonym von groß ist klein.,Sprache & Grammatik,b2_language_grammar_1,8,false,antonym,Noun,The antonym of big is small.,vocab_b2_0128
동의어,donguieo,Synonym,B2,Nomen,두 단어는 동의어예요.,Die beiden Wörter sind Synonyme.,Sprache & Grammatik,b2_language_grammar_1,9,false,synonym,Noun,The two words are synonyms.,vocab_b2_0129
철자,cheolja,Rechtschreibung,B2,Nomen,철자를 자주 틀려요.,Ich mache oft Rechtschreibfehler.,Sprache & Grammatik,b2_language_grammar_1,10,true,spelling,Noun,I often make spelling mistakes.,vocab_b2_0130
오류,oryu,Fehler,B2,Nomen,문장에 오류가 있어요.,Im Satz ist ein Fehler.,Sprache & Grammatik,b2_language_grammar_1,11,true,error,Noun,There is an error in the sentence.,vocab_b2_0131
외우다,oeuda,auswendig lernen,B2,Verb,단어를 매일 외워요.,Ich lerne jeden Tag Wörter auswendig.,Sprache & Grammatik,b2_language_grammar_1,12,true,to memorize,Verb,I memorize words every day.,vocab_b2_0132
온도,ondo,Temperatur,B2,Nomen,방 온도가 너무 높아요.,Die Zimmertemperatur ist zu hoch.,Haushalt & Praktisches,b2_household_practical_1,1,false,temperature,Noun,The room temperature is too high.,vocab_b2_0133
습도,seupdo,Luftfeuchtigkeit,B2,Nomen,여름에는 습도가 높아요.,Im Sommer ist die Luftfeuchtigkeit hoch.,Haushalt & Praktisches,b2_household_practical_1,2,false,humidity,Noun,Humidity is high in summer.,vocab_b2_0134
조절하다,jojeolhada,regulieren,B2,Verb,에어컨 온도를 조절했어요.,Ich habe die Klimaanlage eingestellt.,Haushalt & Praktisches,b2_household_practical_1,3,false,to adjust,Verb,I adjusted the air conditioner.,vocab_b2_0135
건조하다,geonjohada,trocken,B2,Adjektiv,겨울에는 공기가 건조해요.,Im Winter ist die Luft trocken.,Haushalt & Praktisches,b2_household_practical_1,4,false,dry,Adjective,The air is dry in winter.,vocab_b2_0136
가습기,gaseupgi,Luftbefeuchter,B2,Nomen,방에 가습기를 켰어요.,Ich habe den Luftbefeuchter im Zimmer angemacht.,Haushalt & Praktisches,b2_household_practical_1,5,false,humidifier,Noun,I turned on the humidifier in the room.,vocab_b2_0137
형광등,hyeonggwangdeung,Leuchtstofflampe,B2,Nomen,형광등을 갈아야 해요.,Die Leuchtstofflampe muss gewechselt werden.,Haushalt & Praktisches,b2_household_practical_1,6,false,fluorescent light,Noun,The fluorescent light needs changing.,vocab_b2_0138
뚜껑,ttukkeong,Deckel,B2,Nomen,병 뚜껑을 열어 주세요.,Öffne bitte den Flaschendeckel.,Haushalt & Praktisches,b2_household_practical_1,7,false,lid,Noun,Please open the bottle lid.,vocab_b2_0139
봉투,bongtu,Umschlag,B2,Nomen,편지를 봉투에 넣었어요.,Ich habe den Brief in den Umschlag gesteckt.,Haushalt & Praktisches,b2_household_practical_1,8,false,envelope,Noun,I put the letter in the envelope.,vocab_b2_0140
서랍,seorap,Schublade,B2,Nomen,서랍에 열쇠가 있어요.,Der Schlüssel ist in der Schublade.,Haushalt & Praktisches,b2_household_practical_1,9,false,drawer,Noun,The key is in the drawer.,vocab_b2_0141
담다,damda,hineintun,B2,Verb,과일을 바구니에 담았어요.,Ich habe das Obst in den Korb getan.,Haushalt & Praktisches,b2_household_practical_1,10,true,to put in,Verb,I put the fruit in the basket.,vocab_b2_0142
젖다,jeotda,nass werden,B2,Verb,비에 옷이 다 젖었어요.,Meine Kleidung ist im Regen ganz nass geworden.,Haushalt & Praktisches,b2_household_practical_1,11,true,to get wet,Verb,My clothes got all wet in the rain.,vocab_b2_0143
말리다,mallida,trocknen,B2,Verb,머리를 말리고 나갈게요.,Ich trockne mir die Haare und gehe dann los.,Haushalt & Praktisches,b2_household_practical_1,12,true,to dry,Verb,I will dry my hair and then leave.,vocab_b2_0144
부부,bubu,Ehepaar,B1,Nomen,그 부부는 정말 행복해 보여요.,Das Ehepaar sieht wirklich glücklich aus.,Menschen & Beziehungen,b1_emotions_relations_1,9,false,married couple,Noun,That couple looks really happy.,vocab_b2_0145
친척,chincheok,Verwandte,B1,Nomen,명절에 친척들이 모여요.,An Feiertagen kommen die Verwandten zusammen.,Menschen & Beziehungen,b1_emotions_relations_1,10,false,relatives,Noun,Relatives gather on holidays.,vocab_b2_0146
애인,aein,Partner,B2,Nomen,애인과 영화를 봤어요.,Ich habe mit meinem Partner einen Film gesehen.,Menschen & Beziehungen,b2_relationships_people_1,3,false,romantic partner,Noun,I watched a movie with my partner.,vocab_b2_0147
동창,dongchang,Schulfreund,B2,Nomen,어제 고등학교 동창을 만났어요.,Gestern habe ich einen alten Schulfreund getroffen.,Menschen & Beziehungen,b2_relationships_people_1,4,false,schoolmate,Noun,I met a high school classmate yesterday.,vocab_b2_0148
자식,jasik,Kind (aus Elternsicht),B2,Nomen,부모는 자식을 걱정해요.,Eltern sorgen sich um ihre Kinder.,Menschen & Beziehungen,b2_relationships_people_1,5,false,one's children,Noun,Parents worry about their children.,vocab_b2_0149
쌍둥이,ssangdungi,Zwillinge,B2,Nomen,제 동생들은 쌍둥이예요.,Meine jüngeren Geschwister sind Zwillinge.,Menschen & Beziehungen,b2_relationships_people_1,6,false,twins,Noun,My younger siblings are twins.,vocab_b2_0150
닮다,damda,ähneln,B2,Verb,저는 아버지를 닮았어요.,Ich ähnele meinem Vater.,Menschen & Beziehungen,b2_relationships_people_1,7,false,to resemble,Verb,I resemble my father.,vocab_b2_0151
몸매,mommae,Figur,B2,Nomen,운동으로 몸매를 관리해요.,Mit Sport halte ich meine Figur.,Menschen & Beziehungen,b2_relationships_people_1,8,false,figure,Noun,I keep my figure through exercise.,vocab_b2_0152
실수하다,silsuhada,einen Fehler machen,B2,Verb,발표에서 실수했어요.,Bei der Präsentation habe ich einen Fehler gemacht.,Menschen & Beziehungen,b2_relationships_people_1,9,false,to make a mistake,Verb,I made a mistake in the presentation.,vocab_b2_0153
서투르다,seotureuda,ungeschickt,B2,Adjektiv,아직 한국어가 서툴러요.,Mein Koreanisch ist noch holprig.,Menschen & Beziehungen,b2_relationships_people_1,10,true,clumsy,Adjective,My Korean is still clumsy.,vocab_b2_0154
울리다,ullida,zum Weinen bringen,B2,Verb,동생을 울리지 마!,Bring deine kleine Schwester nicht zum Weinen!,Menschen & Beziehungen,b2_relationships_people_1,11,true,to make cry,Verb,Do not make your little sister cry!,vocab_b2_0155
잘생기다,jalsaenggida,gut aussehend,B2,Adjektiv,그 배우는 정말 잘생겼어요.,Dieser Schauspieler sieht wirklich gut aus.,Menschen & Beziehungen,b2_relationships_people_1,12,true,handsome,Adjective,That actor is really handsome.,vocab_b2_0156
위험,wiheom,Gefahr,B2,Nomen,공사장은 위험이 많아요.,Auf der Baustelle gibt es viele Gefahren.,Sicherheit & Regeln,b2_safety_rules_1,1,false,danger,Noun,Construction sites have many dangers.,vocab_b2_0157
안전하다,anjeonhada,sicher,B2,Adjektiv,이 동네는 밤에도 안전해요.,Dieses Viertel ist auch nachts sicher.,Sicherheit & Regeln,b2_safety_rules_1,2,false,safe,Adjective,This neighborhood is safe even at night.,vocab_b2_0158
보관하다,bogwanhada,aufbewahren,B2,Verb,귀중품은 금고에 보관하세요.,Bewahren Sie Wertsachen im Safe auf.,Sicherheit & Regeln,b2_safety_rules_1,3,false,to store,Verb,Store valuables in the safe.,vocab_b2_0159
정지하다,jeongjihada,stoppen,B2,Verb,빨간불에서는 정지해야 해요.,Bei Rot muss man anhalten.,Sicherheit & Regeln,b2_safety_rules_1,4,false,to stop,Verb,You must stop at a red light.,vocab_b2_0160
유통기한,yutonggihan,Haltbarkeitsdatum,B2,Nomen,우유 유통기한을 확인하세요.,Prüfen Sie das Haltbarkeitsdatum der Milch.,Sicherheit & Regeln,b2_safety_rules_1,5,false,expiration date,Noun,Check the milk's expiration date.,vocab_b2_0161
지키다,jikida,einhalten,B2,Verb,약속을 꼭 지키세요.,Halten Sie Ihr Versprechen unbedingt ein.,Sicherheit & Regeln,b2_safety_rules_1,6,false,to keep,Verb,Be sure to keep your promise.,vocab_b2_0162
비상,bisang,Notfall,B2,Nomen,비상 상황에는 이 버튼을 누르세요.,Im Notfall drücken Sie diesen Knopf.,Sicherheit & Regeln,b2_safety_rules_1,7,false,emergency,Noun,Press this button in an emergency.,vocab_b2_0163
사고,sago,Unfall,B2,Nomen,어제 길에서 사고가 났어요.,Gestern gab es auf der Straße einen Unfall.,Sicherheit & Regeln,b2_safety_rules_1,8,false,accident,Noun,There was an accident on the road yesterday.,vocab_b2_0164
즉시,jeuksi,sofort,B2,Adverb,문제가 생기면 즉시 연락하세요.,Bei Problemen melden Sie sich sofort.,Sicherheit & Regeln,b2_safety_rules_1,9,false,immediately,Adverb,Contact us immediately if problems arise.,vocab_b2_0165
무조건,mujogeon,bedingungslos,B2,Adverb,무조건 오세요.,Kommen Sie auf jeden Fall.,Sicherheit & Regeln,b2_safety_rules_1,10,true,unconditionally,Adverb,Come no matter what.,vocab_b2_0166
반드시,bandeusi,unbedingt,B2,Adverb,안전벨트를 반드시 매세요.,Schnallen Sie sich unbedingt an.,Sicherheit & Regeln,b2_safety_rules_1,11,true,certainly,Adverb,Be sure to wear your seat belt.,vocab_b2_0167
고지서,gojiseo,Gebührenbescheid,B2,Nomen,전기 요금 고지서가 왔어요.,Die Stromrechnung ist gekommen.,Sicherheit & Regeln,b2_safety_rules_1,12,true,bill notice,Noun,The electricity bill has arrived.,vocab_b2_0168
예매하다,yemaehada,im Voraus buchen,B2,Verb,기차표를 미리 예매했어요.,Ich habe die Zugtickets im Voraus gebucht.,Feste & Traditionen,b2_events_culture_1,1,false,to book in advance,Verb,I booked the train tickets in advance.,vocab_b2_0169
소풍,sopung,Ausflug,B2,Nomen,내일 학교에서 소풍을 가요.,Morgen macht die Schule einen Ausflug.,Feste & Traditionen,b2_events_culture_1,2,false,picnic,Noun,The school goes on a picnic tomorrow.,vocab_b2_0170
음력,eumnyeok,Mondkalender,B2,Nomen,설날은 음력 1월 1일이에요.,Seollal ist der erste Tag des Mondkalenders.,Feste & Traditionen,b2_events_culture_1,3,false,lunar calendar,Noun,Seollal is the first day of the lunar calendar.,vocab_b2_0171
제사,jesa,Ahnenzeremonie,B2,Nomen,명절에 제사를 지내요.,An Feiertagen halten wir die Ahnenzeremonie ab.,Feste & Traditionen,b2_events_culture_1,4,false,ancestral rite,Noun,We hold ancestral rites on holidays.,vocab_b2_0172
윷놀이,yunnori,Yut-Spiel,B2,Nomen,설날에 가족과 윷놀이를 해요.,An Seollal spielen wir mit der Familie Yut.,Feste & Traditionen,b2_events_culture_1,5,false,yut game,Noun,We play yut with the family at Seollal.,vocab_b2_0173
관객,gwangaek,Zuschauer,B2,Nomen,공연장에 관객이 가득해요.,Die Halle ist voller Zuschauer.,Feste & Traditionen,b2_events_culture_1,6,false,audience,Noun,The hall is full of spectators.,vocab_b2_0174
기념하다,ginyeomhada,feierlich begehen,B2,Verb,결혼 10주년을 기념했어요.,Wir haben den zehnten Hochzeitstag gefeiert.,Feste & Traditionen,b2_events_culture_1,7,false,to commemorate,Verb,We celebrated our tenth wedding anniversary.,vocab_b2_0175
촛불,chotbul,Kerzenlicht,B2,Nomen,케이크에 촛불을 켰어요.,Wir haben die Kerzen auf der Torte angezündet.,Feste & Traditionen,b2_events_culture_1,8,false,candlelight,Noun,We lit the candles on the cake.,vocab_b2_0176
국기,gukgi,Nationalflagge,B2,Nomen,광복절에 국기를 달아요.,Am Befreiungstag hängen wir die Nationalflagge auf.,Feste & Traditionen,b2_events_culture_1,9,false,national flag,Noun,We fly the national flag on Liberation Day.,vocab_b2_0177
세계,segye,Welt (Erde),B2,Nomen,세계 여러 나라를 여행하고 싶어요.,Ich möchte viele Länder der Welt bereisen.,Feste & Traditionen,b2_events_culture_1,10,true,world,Noun,I want to travel to many countries of the world.,vocab_b2_0178
공휴일,gonghyuil,gesetzlicher Feiertag,B2,Nomen,내일은 공휴일이라서 쉬어요.,Morgen ist Feiertag und wir haben frei.,Feste & Traditionen,b2_events_culture_1,11,true,public holiday,Noun,Tomorrow is a public holiday so we rest.,vocab_b2_0179
야경,yagyeong,Nachtansicht,B2,Nomen,서울의 야경이 아름다워요.,Die nächtliche Skyline von Seoul ist wunderschön.,Feste & Traditionen,b2_events_culture_1,12,true,night view,Noun,Seoul's night view is beautiful.,vocab_b2_0180
발견하다,balgyeonhada,entdecken,B2,Verb,새로운 카페를 발견했어요.,Ich habe ein neues Café entdeckt.,Handeln & Verändern,b2_thinking_verbs_1,1,false,to discover,Verb,I discovered a new café.,vocab_b2_0181
이루다,iruda,verwirklichen,B2,Verb,드디어 꿈을 이뤘어요.,Endlich habe ich meinen Traum verwirklicht.,Handeln & Verändern,b2_thinking_verbs_1,2,false,to achieve,Verb,I finally achieved my dream.,vocab_b2_0182
이어지다,ieojida,sich fortsetzen,B2,Verb,회의가 밤까지 이어졌어요.,Die Sitzung zog sich bis in die Nacht.,Handeln & Verändern,b2_thinking_verbs_1,3,false,to continue,Verb,The meeting continued into the night.,vocab_b2_0183
간직하다,ganjikhada,bewahren,B2,Verb,그 추억을 마음에 간직할게요.,Diese Erinnerung bewahre ich im Herzen.,Handeln & Verändern,b2_thinking_verbs_1,4,false,to treasure,Verb,I will treasure that memory in my heart.,vocab_b2_0184
갖추다,gatchuda,ausstatten,B2,Verb,이 호텔은 모든 시설을 갖췄어요.,Dieses Hotel ist mit allem ausgestattet.,Handeln & Verändern,b2_thinking_verbs_1,5,false,to equip,Verb,This hotel is equipped with everything.,vocab_b2_0185
전하다,jeonhada,übermitteln,B2,Verb,가족에게 안부를 전해 주세요.,Richten Sie Ihrer Familie Grüße aus.,Handeln & Verändern,b2_thinking_verbs_1,6,false,to convey,Verb,Please give my regards to your family.,vocab_b2_0186
모이다,moida,sich versammeln,B2,Verb,주말에 가족이 다 모여요.,Am Wochenende kommt die ganze Familie zusammen.,Handeln & Verändern,b2_thinking_verbs_1,7,false,to gather,Verb,The whole family gathers on weekends.,vocab_b2_0187
담그다,damgeuda,einlegen,B2,Verb,가을에 김치를 담가요.,Im Herbst legen wir Kimchi ein.,Handeln & Verändern,b2_thinking_verbs_1,8,false,to pickle,Verb,We make kimchi in autumn.,vocab_b2_0188
섞이다,seokkida,sich vermischen,B2,Verb,물과 기름은 잘 안 섞여요.,Wasser und Öl vermischen sich nicht gut.,Handeln & Verändern,b2_thinking_verbs_1,9,false,to be mixed,Verb,Water and oil do not mix well.,vocab_b2_0189
정하다,jeonghada,festlegen,B2,Verb,약속 시간을 정합시다.,Legen wir die Uhrzeit fest.,Handeln & Verändern,b2_thinking_verbs_1,10,true,to decide,Verb,Let us set the meeting time.,vocab_b2_0190
변하다,byeonhada,sich verändern,B2,Verb,십 년 사이에 도시가 많이 변했어요.,In zehn Jahren hat sich die Stadt stark verändert.,Handeln & Verändern,b2_thinking_verbs_1,11,true,to change,Verb,The city changed a lot in ten years.,vocab_b2_0191
나누다,nanuda,teilen,B2,Verb,빵을 반으로 나눴어요.,Ich habe das Brot halbiert.,Handeln & Verändern,b2_thinking_verbs_1,12,true,to share,Verb,I divided the bread in half.,vocab_b2_0192
