level,axis,id,label,status,evidence,suggested_action
B1,grammar_nikl,-는가 보다,표현 -는가 보다,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-는구나,종결어미 -구나,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-는다,"종결어미 -ㄴ다, -다2",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-는다거나1,"연결어미 -ㄴ다거나1, -다거나1, -라거나1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-는다고1,"연결어미 -다고1, -라고3, -으라고1, -자고1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-는다고3,"표현 -ㄴ다고3, -다고3, -라고5, -느냐고2, -냐고2, -으냐고2, -자고3, -으라고3, -라고8",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-니2,종결어미 -으니5,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-다가1(2),"연결어미 -다5, 다가도",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-던데2,종결어미 -던데요,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-도록,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어 가다,"표현 -아 가다, -여 가다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어 가지고,표현,level_mismatch,app_levels=A2;ids=grammar_a2_spoken_result,relevel_or_add_same_level_row
B1,grammar_nikl,-어 두다,"표현 -아 두다, -여 두다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어 드리다,표현,level_mismatch,app_levels=A2;ids=grammar_a2_humble_give,relevel_or_add_same_level_row
B1,grammar_nikl,-어 보이다,"표현 -아보이다, -여 보이다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어 오다,"표현 -아 오다, -여 오다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어다가,"연결어미 -아다가, -여다가, -어다, -아다, -여다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어야,"연결어미 -아야, -여야, -어야만, -아야만, -여야만",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어야겠-,"표현 -아야겠-, -여야겠-",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어야지1,"연결어미 -아야지1, -여야지1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-어지다,표현,level_mismatch,app_levels=A2;ids=grammar_a2_become,relevel_or_add_same_level_row
B1,grammar_nikl,-었더니,"연결어미 -았더니, -였더니",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-었었-,"선어말어미 -았었-, -였었-",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-으나,연결어미,level_mismatch,app_levels=A2;ids=grammar_a1_or_particle,relevel_or_add_same_level_row
B1,grammar_nikl,-으니2,연결어미 -니4,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-으려다가,"표현 -려다가, -으려다, 려다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-으려면,연결어미 -려면,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-으면 안 되다,표현,level_mismatch,app_levels=A2;ids=grammar_a2_prohibition,relevel_or_add_same_level_row
B1,grammar_nikl,-으면 좋겠다,표현 -면 좋겠다,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-은 결과,표현 -ㄴ 결과,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-은 다음에,표현 -ㄴ 다음에,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-을 테니,"표현 -ㄹ 테니, -을 테니까, -ㄹ 테니까",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-자3,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,-잖아,종결어미 -잖아요,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,같이,조사,level_mismatch,app_levels=A2;ids=grammar_a2_like,relevel_or_add_same_level_row
B1,grammar_nikl,대로,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,만 아니면,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,만큼,조사 <유의> 만치,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,보고,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,뿐,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,아1,조사 야1,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,에 대하여,"표현 에 대해, 에 대해서, 에 대한",missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,요1,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,으로부터,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B1,grammar_nikl,이고,조사,level_mismatch,app_levels=A1;ids=grammar_a1_sequence_connector,relevel_or_add_same_level_row
B1,grammar_nikl,이라고1,조사,level_mismatch,app_levels=C2;ids=grammar_c2_defined_as,relevel_or_add_same_level_row
B1,speech_act,evaluate_assess_critique,평가·비판·한계 지적하기,missing,scenarios=0;units=0,add_scenario_with_this_intent
B1,speech_act,negotiate_compromise_conditions,협상·절충·조건 조율하기,thin,scenarios=1;units=0,add_scenario_with_this_intent
B1,speech_act,persuade_argue_justify,설득·논증·정당화하기,thin,scenarios=1;units=0,add_scenario_with_this_intent
B1,speech_act,refuse_set_boundaries,거절하고 경계 정하기,thin,scenarios=1;units=0,add_scenario_with_this_intent
B1,speech_act,structure_discourse_open_close_scope,대화 열고 닫기·범위 정하기,recognition_missing,scenarios=0;units=0,add_scenario_with_this_intent
B1,text_type,email_letter_formal,격식 이메일·공문,structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
B1,text_type,explanatory_informational_text,설명문·안내 텍스트,structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
B1,text_type,lecture_speech_monologue,강연·연설·긴 독백,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
B1,text_type,narrative_story_diary,이야기·일기·서사문,structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
B1,text_type,news_article_report,신문 기사·보도문,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
B1,text_type,presentation_briefing_talk,발표·브리핑,missing,mode=P;count=0;surfaces=scenario,add_items_of_this_genre
B1,text_type,review_critique_text,리뷰·비평문,structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
B1,text_type,social_media_post_comment,SNS 게시물·댓글·포럼,missing,mode=R;count=0;surfaces=scenario,add_items_of_this_genre
B1,vocab_domain,language_metalanguage,언어·문법·화법 메타언어,thin,words=7,add_pack_in_domain
B2,grammar_anchor,grammar_b2_according_to,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_addition_even,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_as_if,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_as_long_as,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_as_you_see,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_compared_with,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_considering_fact_batch20,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_counterfactual_past,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_criterion_view_batch20,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_definition,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_formal_concession,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_formal_intention,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_formal_reason,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_formal_reference,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_formal_regarding,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_formal_written_request,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_futility,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_granted_limit,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_impression_appearance,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_in_light_of,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_including_start,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_inclusion,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_inevitability,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_instead_supplement,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_method_dependent,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_not_by_one_metric,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_only,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_only_after,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_only_course,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_outcome_depends,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_practically,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_pretense_contrast,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_reasoned_perspective,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_summary_judgment,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_turning_point,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_unexpected_cause,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_verify_human_review,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_whether_or_not,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_anchor,grammar_b2_worth_doing,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
B2,grammar_brief,-(으)ㄴ 덕분에,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-(으)ㄴ/는 대신에,Jin brief highlight,missing,nikl=B1;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-(으)ㄴ/는 편이다,Jin brief highlight,level_mismatch,nikl=B1;app_levels=B1;ids=grammar_b1_tendency,review_level
B2,grammar_brief,-(으)ㄹ 리가 없다,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-(으)ㄹ 법하다,Jin brief highlight,missing,nikl=C1;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-(으)ㄹ 수밖에 없다,Jin brief highlight,level_mismatch,nikl=A2;app_levels=A2;ids=grammar_a2_no_choice_but,review_level
B2,grammar_brief,-(으)ㄹ 정도로,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-는 탓에,Jin brief highlight,missing,nikl=B2;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-다고 볼 수 있다,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_brief,-다고 할 수 있다,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_brief,사동,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_brief,피동,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
B2,grammar_discourse,passive_causative_active_use,피동·사동 본격 활용,missing,no grammar.csv pattern matched,add_discourse_pattern_or_scenario_focus
B2,grammar_nikl,-거니와,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-게5,종결어미,level_mismatch,app_levels=A2;ids=grammar_a2_adverbial,relevel_or_add_same_level_row
B2,grammar_nikl,-고 들다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-고 보다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-고 해서,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-고4,종결어미,level_mismatch,app_levels=A1;ids=grammar_a1_sequence_connector,relevel_or_add_same_level_row
B2,grammar_nikl,-고도,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-고서,"연결어미 -고서는, -고서야",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-나 싶다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-나3,종결어미,level_mismatch,app_levels=A2;ids=grammar_a1_or_particle|grammar_a2_gentle_question,relevel_or_add_same_level_row
B2,grammar_nikl,-는 김에,표현,level_mismatch,app_levels=B1;ids=grammar_b1_while_already,relevel_or_add_same_level_row
B2,grammar_nikl,-는 대로,표현,level_mismatch,app_levels=B1;ids=grammar_b1_as_soon_as,relevel_or_add_same_level_row
B2,grammar_nikl,-는 듯,"표현 -ㄴ 듯, 은 듯 -ㄹ 듯, -을 듯",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는 사이에,표현 -는 사이,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는 줄,"표현 -ㄴ 줄, -은 줄, ㄹ 줄, -을 줄",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는 탓에,"표현 -ㄴ 탓에, -은 탓에, <반의 관계> -는 덕분에",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는 통에,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는다거나2,"표현 -ㄴ다거나2, -다거나2, -라거나2",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는다니2,"종결어미 -ㄴ다니2, -다니3, -라니3",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는다면1,"연결어미 -ㄴ다면1, -다면1, -라면1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는다면서1,"종결어미 -ㄴ다면서1, -다면서1, -라면서1, -는다면서요, -다면서요, -라면서요",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-는지,연결어미,level_mismatch,app_levels=A2/B1;ids=grammar_b1_since|grammar_b1_whether,relevel_or_add_same_level_row
B2,grammar_nikl,-다니1,"종결어미 -다니요, -라니1, -라니요1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-더군,종결어미 -더군요,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-더니,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-더라,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-던데1,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-든지2,"연결어미 -든2, <유의> -든가2",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-듯이,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-어 대다,"표현 -아 대다, -여 대다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-어 버리다,"표현 -아 버리다, -여 버리다",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-어라1,"종결어미 -아라1, -여라1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-어서인지,"표현 -아서인지, -여서인지",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-어야지2,종결어미,level_mismatch,app_levels=B1;ids=grammar_b1_self_prompt,relevel_or_add_same_level_row
B2,grammar_nikl,-으며,연결어미 -며2,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-을 모양이다,표현 -ㄹ 모양이다,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-을 뻔하다,표현,level_mismatch,app_levels=B1;ids=grammar_b1_near_miss,relevel_or_add_same_level_row
B2,grammar_nikl,-을걸,"종결어미 -ㄹ걸, -을걸요, -ㄹ걸요",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-을래야,연결어미 -ㄹ래야,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,-을수록,연결어미,level_mismatch,app_levels=B1;ids=grammar_b1_more_more,relevel_or_add_same_level_row
B2,grammar_nikl,마저,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,만 같아도,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,에 비하여,표현 에 비하면,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,에 의하여,표현 에 의하면,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,으로 인하여,"표현 로 인하여, 으로 인해, 로 인해",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,으로서,조사 로서,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,으로써,조사 로써,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,이나마,조사 나마,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,이든,"조사 든1, 이든지, 든지1, 이든가, 든가1",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,이라도,조사 라도1,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,이며,조사,level_mismatch,app_levels=A1;ids=grammar_a1_with_connector,relevel_or_add_same_level_row
B2,grammar_nikl,이면,조사,level_mismatch,app_levels=A2;ids=grammar_a2_conditional,relevel_or_add_same_level_row
B2,grammar_nikl,이야,조사 야2,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,치고,조사,missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,grammar_nikl,커녕,"조사 ㄴ커녕, 는커녕, 은커녕",missing_in_app,nikl_kiiq_2017,add_grammar_row
B2,speech_act,analyse_framing_implicature_presupposition,프레임·함축·전제 분석하기,recognition_missing,scenarios=0;units=0,add_scenario_with_this_intent
B2,speech_act,express_certainty_doubt_hedging,확신·의심·완곡 표현하기,missing,scenarios=0;units=0,add_scenario_with_this_intent
B2,speech_act,manage_turns_interrupt_hold_floor,발언권 관리·끼어들기,thin,scenarios=1;units=0,add_scenario_with_this_intent
B2,text_type,contract_terms_legal_text,계약서·약관·법률 텍스트,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
B2,text_type,email_letter_formal,격식 이메일·공문,structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
B2,text_type,essay_opinion_argumentative,논설문·의견문(에세이),structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
B2,text_type,literary_text,문학 텍스트,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
B2,text_type,news_article_report,신문 기사·보도문,structural_gap,mode=R;count=0;surfaces=none,verify_genre_content_and_placement
B2,text_type,presentation_briefing_talk,발표·브리핑,missing,mode=P;count=0;surfaces=scenario,add_items_of_this_genre
B2,text_type,report_proposal_official,보고서·제안서·공식 문서,structural_gap,mode=R/P;count=0;surfaces=none,verify_genre_content_and_placement
B2,text_type,review_critique_text,리뷰·비평문,structural_gap,mode=P;count=0;surfaces=none,verify_genre_content_and_placement
C1,grammar_anchor,grammar_c1_burden_recipient_batch20,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C1,grammar_anchor,grammar_c1_even_if_doing,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C1,grammar_anchor,grammar_c1_insufficient_for,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C1,grammar_anchor,grammar_c1_not_necessarily,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C1,grammar_anchor,grammar_c1_while_also_consider,grammar.csv row never shown in a scenario or media line,no_scenario_anchor,not in any scenario.grammarIds / media.grammar_ids,link_to_scenario_grammarIds
C1,grammar_brief,-(으)ㄴ/는 가운데,Jin brief highlight,missing,nikl=C1;app_levels=;ids=,add_grammar_row
C1,grammar_brief,-(으)ㄴ/는 것으로 보아,Jin brief highlight,level_mismatch,nikl=;app_levels=A2;ids=grammar_b1_nominalization,review_level
C1,grammar_brief,-(으)ㄴ/는 데 반해,Jin brief highlight,level_mismatch,nikl=;app_levels=A2;ids=grammar_b1_background_contrast,review_level
C1,grammar_brief,-(으)ㄴ/는 데 비해,Jin brief highlight,level_mismatch,nikl=;app_levels=B2;ids=grammar_b2_compared_with,review_level
C1,grammar_brief,-(으)ㄴ/는 만큼,Jin brief highlight,missing,nikl=B1;app_levels=;ids=,add_grammar_row
C1,grammar_brief,-(으)ㄹ 가능성이 있다,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
C1,grammar_brief,-(으)며,Jin brief highlight,missing,nikl=B2;app_levels=;ids=,add_grammar_row
C1,grammar_brief,-(으)므로,Jin brief highlight,level_mismatch,nikl=B2;app_levels=B2;ids=grammar_b2_formal_reason,review_level
C1,grammar_brief,-고자,Jin brief highlight,level_mismatch,nikl=B2;app_levels=B2;ids=grammar_b2_formal_intention,review_level
C1,grammar_brief,-기에 앞서,Jin brief highlight,level_mismatch,nikl=;app_levels=B2;ids=grammar_b2_reasoned_perspective,review_level
C1,grammar_brief,-는 것으로 나타나다,Jin brief highlight,level_mismatch,nikl=;app_levels=A2;ids=grammar_b1_nominalization,review_level
C1,grammar_brief,-다는 점에서,Jin brief highlight,level_mismatch,nikl=;app_levels=B2;ids=grammar_b2_shared_merit,review_level
C1,grammar_brief,-다는 측면에서,Jin brief highlight,missing,nikl=;app_levels=;ids=,add_grammar_row
C1,grammar_discourse,objectivising,객관화(-는 것으로 나타나다/-는 것으로 보아),missing,no grammar.csv pattern matched,add_discourse_pattern_or_scenario_focus
C1,grammar_nikl,-거라,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-게 마련이다,표현,level_mismatch,app_levels=B2;ids=grammar_b2_inevitability,relevel_or_add_same_level_row
C1,grammar_nikl,-게 생겼다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-고는,"연결어미 -곤, -고는 하다, -곤 하다",missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-고말고,종결어미 -고말고요,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-기 나름이다,표현,level_mismatch,app_levels=B2;ids=grammar_b2_method_dependent,relevel_or_add_same_level_row
C1,grammar_nikl,-기가 바쁘게,표현 <유의> -기가 무섭게,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-기가 쉽다,표현 <유의> -기 십상이다,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-기만 하다,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-기에 따라,표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-기에 앞서(서),표현,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-길래,연결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-네2,종결어미,missing_in_app,nikl_kiiq_2017,add_grammar_row
C1,grammar_nikl,-느니1,"연결어미 -느니보다, -느니보다는",missing_in_app,nikl_kiiq_2017,add_grammar_row
