korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
개통하다,gaetonghada,freischalten,A2,Verb,새 번호를 개통하다 전에 신분증이 필요해요.,"Bevor ich eine neue Nummer freischalte, brauche ich den Ausweis.",Handytarif,a2_phone_plan_1,11,true,to activate a line,Verb,"Before I activate a new number, I need ID.",vocab_a2_0279
데이터 충전,deiteo chungjeon,Datenaufladung,A2,Ausdruck,부족하면 데이터 충전을 추가로 사요.,"Wenn es nicht reicht, kaufe ich eine Datenaufladung dazu.",Handytarif,a2_phone_plan_1,12,true,data top-up,Expression,"If it is not enough, I buy a data top-up.",vocab_a2_0280
이체하다,ichehada,überweisen,A2,Verb,월세를 오늘 이체하다 전에 잔고를 봐요.,"Bevor ich die Miete überweise, schaue ich auf den Kontostand.",Bankschalter,a2_bank_counter_1,1,false,to transfer,Verb,"Before I transfer the rent, I check the balance.",vocab_a2_0281
인증서,injeungseo,Zertifikat,A2,Nomen,인터넷 뱅킹 인증서가 만료됐어요.,Das Onlinebanking-Zertifikat ist abgelaufen.,Bankschalter,a2_bank_counter_1,2,false,certificate,Noun,The online banking certificate expired.,vocab_a2_0282
보안카드,boankadeu,Sicherheitskarte,A2,Nomen,보안카드 번호를 두 개 입력해요.,Ich gebe zwei Nummern der Sicherheitskarte ein.,Bankschalter,a2_bank_counter_1,3,false,security card,Noun,I enter two numbers from the security card.,vocab_a2_0283
대기번호,daegibeonho,Wartenummer,A2,Nomen,대기번호를 뽑고 앉아서 기다려요.,Ich ziehe eine Wartenummer und warte im Sitzen.,Bankschalter,a2_bank_counter_1,4,false,queue number,Noun,I take a queue number and wait seated.,vocab_a2_0284
한도,hando,Limit,A2,Nomen,하루 이체 한도를 올렸어요.,Ich habe das tägliche Überweisungslimit erhöht.,Bankschalter,a2_bank_counter_1,5,false,limit,Noun,I raised the daily transfer limit.,vocab_a2_0285
창구직원,changgujikwon,Schalterkraft,A2,Nomen,창구직원이 서류를 천천히 설명해요.,Die Schalterkraft erklärt die Unterlagen langsam.,Bankschalter,a2_bank_counter_1,6,false,counter staff,Noun,The counter staff explains the papers slowly.,vocab_a2_0286
통장정리,tongjangjeongri,Kontoauszug,A2,Nomen,창구에서 통장정리를 부탁했어요.,Am Schalter habe ich um einen Kontoauszug gebeten.,Bankschalter,a2_bank_counter_1,7,false,passbook update,Noun,I asked for a passbook update at the counter.,vocab_a2_0287
인감,ingam,Namensstempel,A2,Nomen,계좌를 만들 때 인감이 필요해요.,Zum Kontoeröffnen brauche ich den Namensstempel.,Bankschalter,a2_bank_counter_1,8,false,name seal,Noun,I need a name seal to open an account.,vocab_a2_0288
비밀번호 재설정,bimilbeonho jaeseoljeong,Passwort zurücksetzen,A2,Ausdruck,비밀번호 재설정을 위해 신분증을 보여 줬어요.,Zum Passwort zurücksetzen habe ich den Ausweis gezeigt.,Bankschalter,a2_bank_counter_1,9,false,password reset,Expression,I showed my ID for a password reset.,vocab_a2_0289
창구 마감,changgu magam,Schalterschluss,A2,Ausdruck,창구 마감이 네 시라서 서둘렀어요.,"Der Schalterschluss ist um vier, deshalb habe ich mich beeilt.",Bankschalter,a2_bank_counter_1,10,true,counter closing,Expression,"Counter closing is at four, so I hurried.",vocab_a2_0290
입금 확인,ipgeum hwakin,Eingangsbestätigung,A2,Ausdruck,입금 확인 문자가 아직 안 왔어요.,Die Eingangsbestätigung ist noch nicht gekommen.,Bankschalter,a2_bank_counter_1,11,true,deposit confirmation,Expression,The deposit confirmation text has not arrived yet.,vocab_a2_0291
출금 한도,chulgeum hando,Abhebungslimit,A2,Ausdruck,출금 한도를 잠시 낮춰 두었어요.,Ich habe das Abhebungslimit vorübergehend gesenkt.,Bankschalter,a2_bank_counter_1,12,true,withdrawal limit,Expression,I temporarily lowered the withdrawal limit.,vocab_a2_0292
헬스장,helseujang,Fitnessstudio,A2,Nomen,퇴근 후에 헬스장에 가요.,Nach der Arbeit gehe ich ins Fitnessstudio.,Fitnesskurs,a2_gym_class_1,1,false,gym,Noun,After work I go to the gym.,vocab_a2_0293
운동복,undongbok,Sportkleidung,A2,Nomen,운동복을 락커에 넣어 두어요.,Ich lasse die Sportkleidung im Spind.,Fitnesskurs,a2_gym_class_1,2,false,workout clothes,Noun,I leave the workout clothes in the locker.,vocab_a2_0294
러닝머신,reoningmeosin,Laufband,A2,Nomen,러닝머신에서 십 분을 걸어요.,Auf dem Laufband gehe ich zehn Minuten.,Fitnesskurs,a2_gym_class_1,3,false,treadmill,Noun,I walk ten minutes on the treadmill.,vocab_a2_0295
스트레칭,seuteureching,Dehnung,A2,Nomen,시작 전에 스트레칭을 해요.,Vor dem Start mache ich Dehnungen.,Fitnesskurs,a2_gym_class_1,4,false,stretching,Noun,I do stretching before starting.,vocab_a2_0296
횟수,hoetsu,Wiederholungen,A2,Nomen,이 동작은 횟수를 열 번으로 해요.,Diese Übung mache ich mit zehn Wiederholungen.,Fitnesskurs,a2_gym_class_1,5,false,reps,Noun,I do this move with ten reps.,vocab_a2_0297
세트,seteu,Satz,A2,Nomen,세트 사이에 물을 마셔요.,Zwischen den Sätzen trinke ich Wasser.,Fitnesskurs,a2_gym_class_1,6,false,set,Noun,I drink water between sets.,vocab_a2_0298
트레이너,teureineo,Trainer,A2,Nomen,트레이너가 자세를 고쳐 줘요.,Der Trainer korrigiert meine Haltung.,Fitnesskurs,a2_gym_class_1,7,false,trainer,Noun,The trainer corrects my posture.,vocab_a2_0299
락커,rakkeo,Spind,A2,Nomen,락커 열쇠를 프론트에 맡겼어요.,Ich habe den Spindschlüssel an der Rezeption abgegeben.,Fitnesskurs,a2_gym_class_1,8,false,locker,Noun,I left the locker key at the front desk.,vocab_a2_0300
회원권,hoewongwon,Mitgliedschaft,A2,Nomen,세 달 회원권을 끊었어요.,Ich habe eine dreimonatige Mitgliedschaft gekauft.,Fitnesskurs,a2_gym_class_1,9,false,membership,Noun,I bought a three-month membership.,vocab_a2_0301
준비운동,junbiundong,Aufwärmen,A2,Nomen,준비운동을 빼면 다치기 쉬워요.,Ohne Aufwärmen verletzt man sich leicht.,Fitnesskurs,a2_gym_class_1,10,true,warm-up,Noun,Without a warm-up it is easy to get hurt.,vocab_a2_0302
근력,geunryeok,Kraft,A2,Nomen,근력 운동은 주 이 번만 해요.,Krafttraining mache ich nur zweimal pro Woche.,Fitnesskurs,a2_gym_class_1,11,true,strength,Noun,I do strength training only twice a week.,vocab_a2_0303
유산소,yusanso,Ausdauer,A2,Nomen,유산소 후에 숨이 고르게 돌아와요.,Nach dem Ausdauertraining wird die Atmung wieder ruhig.,Fitnesskurs,a2_gym_class_1,12,true,cardio,Noun,After cardio my breathing steadies again.,vocab_a2_0304
미용실,miyongsil,Friseursalon,A2,Nomen,토요일 오전에 미용실에 예약했어요.,Am Samstagvormittag habe ich im Friseursalon reserviert.,Friseursalon,a2_salon_visit_1,1,false,hair salon,Noun,I booked the hair salon for Saturday morning.,vocab_a2_0305
커트,keoteu,Schnitt,A2,Nomen,이번엔 커트를 조금만 해 주세요.,Bitte machen Sie den Schnitt diesmal nur ein wenig kürzer.,Friseursalon,a2_salon_visit_1,2,false,haircut,Noun,Please make the haircut just a little shorter this time.,vocab_a2_0306
염색,yeomsaek,Färbung,A2,Nomen,염색은 너무 어둡지 않게 해 주세요.,Bitte machen Sie die Färbung nicht zu dunkel.,Friseursalon,a2_salon_visit_1,3,false,dye,Noun,Please do not make the dye too dark.,vocab_a2_0307
펌,peom,Dauerwelle,A2,Nomen,여름에는 펌을 하지 않을게요.,Im Sommer mache ich keine Dauerwelle.,Friseursalon,a2_salon_visit_1,4,false,perm,Noun,I will not get a perm in summer.,vocab_a2_0308
앞머리,apmeori,Pony,A2,Nomen,앞머리를 눈에 안 들어오게 잘라 주세요.,"Bitte schneiden Sie den Pony so, dass er nicht ins Auge fällt.",Friseursalon,a2_salon_visit_1,5,false,bangs,Noun,Please cut the bangs so they do not fall into my eyes.,vocab_a2_0309
드라이,deurai,Föhnen,A2,Nomen,커트 후에 드라이만 해 주세요.,Nach dem Schnitt bitte nur föhnen.,Friseursalon,a2_salon_visit_1,6,false,blow-dry,Noun,"After the cut, please just blow-dry.",vocab_a2_0310
스타일리스트,seutailriseuteu,Stylist,A2,Nomen,스타일리스트가 거울로 뒷모습을 보여 줘요.,Der Stylist zeigt mir den Hinterkopf im Spiegel.,Friseursalon,a2_salon_visit_1,7,false,stylist,Noun,The stylist shows me the back of my head in the mirror.,vocab_a2_0311
예약금,yeyakgeum,Anzahlung,A2,Nomen,주말 예약은 예약금이 있어요.,Für eine Wochenendreservierung gibt es eine Anzahlung.,Friseursalon,a2_salon_visit_1,8,false,booking deposit,Noun,Weekend bookings have a deposit.,vocab_a2_0312
샴푸,syampu,Shampoo,A2,Nomen,향이 약한 샴푸로 감겨 주세요.,Bitte waschen Sie mit einem schwachen Shampoo.,Friseursalon,a2_salon_visit_1,9,false,shampoo,Noun,Please wash with a mild-scent shampoo.,vocab_a2_0313
트리트먼트,teuriteumeonteu,Kur,A2,Nomen,끝이 갈라져서 트리트먼트를 추가했어요.,"Die Spitzen sind splissig, deshalb habe ich eine Kur dazugenommen.",Friseursalon,a2_salon_visit_1,10,true,treatment,Noun,"The ends are split, so I added a treatment.",vocab_a2_0314
옆머리,yeopmeori,Seitenhaar,A2,Nomen,옆머리를 귀에 안 붙게 해 주세요.,Bitte lassen Sie das Seitenhaar nicht am Ohr kleben.,Friseursalon,a2_salon_visit_1,11,true,side hair,Noun,Please keep the side hair off my ears.,vocab_a2_0315
손질,sonjil,Pflege,A2,Nomen,출근 전에 간단한 손질만 해요.,Vor der Arbeit mache ich nur eine kurze Pflege.,Friseursalon,a2_salon_visit_1,12,true,grooming,Noun,Before work I only do quick grooming.,vocab_a2_0316
관리사무소,gwanrisamuso,Hausverwaltung,A2,Nomen,관리사무소에 주차 스티커를 받으러 가요.,Ich hole den Parkaufkleber in der Hausverwaltung.,Hausordnung,a2_apt_rules_1,1,false,management office,Noun,I go to the management office for a parking sticker.,vocab_a2_0317
입주민,ipjumin,Bewohner,A2,Nomen,입주민만 지하 주차장을 쓸 수 있어요.,Nur Bewohner dürfen die Tiefgarage nutzen.,Hausordnung,a2_apt_rules_1,2,false,resident,Noun,Only residents can use the underground parking.,vocab_a2_0318
주차스티커,juchaseutikeo,Parkaufkleber,A2,Nomen,주차스티커를 앞 유리에 붙여요.,Ich klebe den Parkaufkleber an die Windschutzscheibe.,Hausordnung,a2_apt_rules_1,3,false,parking sticker,Noun,I put the parking sticker on the windshield.,vocab_a2_0319
음식물 봉투,eumsikmul bongtu,Biotüte,A2,Ausdruck,음식물 봉투는 지정된 통에만 넣어요.,Die Biotüte kommt nur in die vorgesehene Tonne.,Hausordnung,a2_apt_rules_1,4,false,food-waste bag,Expression,Food-waste bags go only in the designated bin.,vocab_a2_0320
야간소음,yagansoeum,Nachtlärm,A2,Nomen,열 시 이후에는 야간소음을 피해요.,Nach zehn Uhr vermeide ich Nachtlärm.,Hausordnung,a2_apt_rules_1,5,false,night noise,Noun,After ten I avoid night noise.,vocab_a2_0321
현관문,hyeongwanmun,Wohnungstür,A2,Nomen,현관문이 세게 닫히지 않게 잡아요.,"Ich halte die Wohnungstür, damit sie nicht laut zufällt.",Hausordnung,a2_apt_rules_1,6,false,front door,Noun,I hold the front door so it does not slam.,vocab_a2_0322
방문증,bangmunjeung,Besucherausweis,A2,Nomen,손님은 방문증을 받아 입장해요.,Gäste gehen mit einem Besucherausweis hinein.,Hausordnung,a2_apt_rules_1,7,false,visitor pass,Noun,Guests enter with a visitor pass.,vocab_a2_0323
재활용실,jaehwalyongsil,Wertstoffraum,A2,Nomen,박스는 재활용실에서 접어서 넣어요.,Kartons falte ich im Wertstoffraum zusammen.,Hausordnung,a2_apt_rules_1,8,false,recycling room,Noun,I fold boxes in the recycling room.,vocab_a2_0324
대형폐기,daehyeongpyegi,Sperrmüll,A2,Nomen,소파는 대형폐기로 신청해야 해요.,Das Sofa muss als Sperrmüll angemeldet werden.,Hausordnung,a2_apt_rules_1,9,false,bulk waste,Noun,The sofa must be booked as bulk waste.,vocab_a2_0325
순찰,sunchal,Rundgang,A2,Nomen,밤에 경비 순찰이 두 번 돌아요.,Nachts macht der Wachdienst zwei Rundgänge.,Hausordnung,a2_apt_rules_1,10,true,patrol,Noun,At night security does two patrols.,vocab_a2_0326
위반,wiban,Verstoß,A2,Nomen,흡연 위반이 반복되면 경고가 와요.,Bei wiederholtem Verstoß gegen das Rauchverbot kommt eine Warnung.,Hausordnung,a2_apt_rules_1,11,true,violation,Noun,Repeated smoking violations bring a warning.,vocab_a2_0327
입주자 회의,ipjuja hoeui,Bewohnerversammlung,A2,Ausdruck,입주자 회의에서 엘리베이터 수리를 정했어요.,In der Bewohnerversammlung wurde die Aufzugreparatur beschlossen.,Hausordnung,a2_apt_rules_1,12,true,residents' meeting,Expression,The residents' meeting decided on the elevator repair.,vocab_a2_0328
시급,sigeup,Stundenlohn,A2,Nomen,이번 달부터 시급이 올랐어요.,Ab diesem Monat ist der Stundenlohn gestiegen.,Nebenjob,a2_part_time_1,1,false,hourly wage,Noun,The hourly wage went up this month.,vocab_a2_0329
근무표,geunmupyo,Dienstplan,A2,Nomen,다음 주 근무표가 오늘 올라와요.,Der Dienstplan für nächste Woche kommt heute.,Nebenjob,a2_part_time_1,2,false,shift schedule,Noun,Next week's shift schedule is posted today.,vocab_a2_0330
야간수당,yagansudang,Nachtzuschlag,A2,Nomen,열 시 이후에는 야간수당이 붙어요.,Nach zehn Uhr gibt es einen Nachtzuschlag.,Nebenjob,a2_part_time_1,3,false,night bonus,Noun,After ten there is a night bonus.,vocab_a2_0331
휴게시간,hyugesigan,Pause,A2,Nomen,네 시간마다 휴게시간이 십오 분이에요.,Alle vier Stunden gibt es fünfzehn Minuten Pause.,Nebenjob,a2_part_time_1,4,false,break time,Noun,Every four hours there is a fifteen-minute break.,vocab_a2_0332
인수인계,insuingye,Übergabe,A2,Nomen,마감 전에 인수인계를 짧게 해요.,Vor Feierabend machen wir eine kurze Übergabe.,Nebenjob,a2_part_time_1,5,false,handover,Noun,Before closing we do a short handover.,vocab_a2_0333
알바생,albasaeng,Aushilfe,A2,Nomen,새 알바생에게 커피 기계를 보여 줬어요.,Ich habe der neuen Aushilfe die Kaffeemaschine gezeigt.,Nebenjob,a2_part_time_1,6,false,part-timer,Noun,I showed the new part-timer the coffee machine.,vocab_a2_0334
주휴수당,juhyusudang,Wochenruhegeld,A2,Nomen,일주일에 십오 시간을 일하면 주휴수당이 나와요.,Bei fünfzehn Stunden pro Woche gibt es Wochenruhegeld.,Nebenjob,a2_part_time_1,7,false,weekly rest pay,Noun,"If you work fifteen hours a week, you get weekly rest pay.",vocab_a2_0335
근로계약,geunrogyeyak,Arbeitsvertrag,A2,Nomen,첫날에 근로계약을 읽고 서명해요.,Am ersten Tag lese ich den Arbeitsvertrag und unterschreibe.,Nebenjob,a2_part_time_1,8,false,work contract,Noun,On the first day I read and sign the work contract.,vocab_a2_0336
교대,gyodae,Schichtwechsel,A2,Nomen,여섯 시에 교대가 있어서 조금 일찍 와요.,"Um sechs ist Schichtwechsel, deshalb komme ich etwas früher.",Nebenjob,a2_part_time_1,9,false,shift change,Noun,"Shift change is at six, so I come a bit early.",vocab_a2_0337
점장,jeomjang,Filialleitung,A2,Nomen,점장에게 휴가를 미리 말했어요.,Ich habe der Filialleitung den Urlaub vorher gesagt.,Nebenjob,a2_part_time_1,10,true,store manager,Noun,I told the store manager about the leave in advance.,vocab_a2_0338
마감하다,magamhada,abschließen,A2,Verb,가게를 마감하다 전에 바닥을 닦아요.,"Bevor ich den Laden abschließe, wische ich den Boden.",Nebenjob,a2_part_time_1,11,true,to close up,Verb,"Before I close up the shop, I mop the floor.",vocab_a2_0339
시급 명세서,sigeup myeongseseo,Lohnzettel,A2,Ausdruck,시급 명세서를 문자로 받았어요.,Ich habe den Lohnzettel per Nachricht bekommen.,Nebenjob,a2_part_time_1,12,true,wage slip,Expression,I received the wage slip by text.,vocab_a2_0340
분실물,bunsilmul,Fundsache,A2,Nomen,지하철 분실물을 역 사무실에 문의했어요.,Ich habe im Bahnhofsbüro nach der Fundsache gefragt.,Fundsachen,a2_lost_found_1,1,false,lost item,Noun,I asked the station office about the lost item.,vocab_a2_0341
습득하다,seupdeukhada,finden,A2,Verb,우산을 습득하다 바로 안내데스크에 맡겼어요.,"Als ich den Schirm gefunden habe, habe ich ihn sofort an den Infoschalter gegeben.",Fundsachen,a2_lost_found_1,2,false,to find and keep,Verb,"When I found the umbrella, I took it straight to the information desk.",vocab_a2_0342
보관함,bogwanham,Aufbewahrung,A2,Nomen,지갑은 보관함에 삼 일 동안 있어요.,Die Geldbörse bleibt drei Tage in der Aufbewahrung.,Fundsachen,a2_lost_found_1,3,false,holding desk,Noun,The wallet stays at the holding desk for three days.,vocab_a2_0343
신분증,sinbunjeung,Ausweis,A2,Nomen,찾을 때 신분증을 보여 주세요.,Bitte zeigen Sie beim Abholen den Ausweis.,Fundsachen,a2_lost_found_1,4,false,ID card,Noun,Please show your ID when you pick it up.,vocab_a2_0344
찾아가다,chatagada,abholen,A2,Verb,우산을 찾아가다 전에 전화로 확인해요.,"Bevor ich den Schirm abhole, rufe ich zur Bestätigung an.",Fundsachen,a2_lost_found_1,5,false,to pick up,Verb,"Before I pick up the umbrella, I confirm by phone.",vocab_a2_0345
신고하다,singohada,melden,A2,Verb,가방을 잃어버려서 바로 신고하다 했어요.,Ich habe die Tasche verloren und sie sofort gemeldet.,Fundsachen,a2_lost_found_1,6,false,to report,Verb,I lost the bag and reported it right away.,vocab_a2_0346
안내데스크,annaedeseukeu,Infoschalter,A2,Nomen,안내데스크에서 분실물 번호를 받았어요.,Am Infoschalter habe ich eine Fundsachennummer bekommen.,Fundsachen,a2_lost_found_1,7,false,information desk,Noun,I got a lost-item number at the information desk.,vocab_a2_0347
소지품,sojipum,Habseligkeiten,A2,Nomen,소지품에 이름을 적어 두면 찾기 쉬워요.,"Wenn der Name auf den Habseligkeiten steht, findet man sie leichter.",Fundsachen,a2_lost_found_1,8,false,belongings,Noun,"If you write your name on belongings, they are easier to find.",vocab_a2_0348
라벨,rabel,Etikett,A2,Nomen,가방 안쪽 라벨에 전화번호를 썼어요.,Auf dem Etikett innen in der Tasche steht meine Nummer.,Fundsachen,a2_lost_found_1,9,false,label,Noun,I wrote my number on the label inside the bag.,vocab_a2_0349
수령인,suryeongin,Abholer,A2,Nomen,수령인 이름을 정확히 말해 주세요.,Bitte nennen Sie den Namen des Abholers genau.,Fundsachen,a2_lost_found_1,10,true,recipient,Noun,Please say the recipient name exactly.,vocab_a2_0350
보관기간,bogwangigan,Aufbewahrungsfrist,A2,Nomen,보관기간이 지나면 물건을 옮긴대요.,Nach der Aufbewahrungsfrist wird der Gegenstand weitergegeben.,Fundsachen,a2_lost_found_1,11,true,holding period,Noun,After the holding period they move the item.,vocab_a2_0351
확인서,hwakinseo,Bestätigung,A2,Nomen,찾을 때 확인서를 받아서 서명해요.,Beim Abholen unterschreibe ich die Bestätigung.,Fundsachen,a2_lost_found_1,12,true,confirmation slip,Noun,When I pick it up I sign the confirmation slip.,vocab_a2_0352
축제,chukje,Fest,A2,Nomen,동네 축제가 이번 주말에 열려요.,Das Viertelfest findet dieses Wochenende statt.,Feststand,a2_festival_booth_1,1,false,festival,Noun,The neighborhood festival is this weekend.,vocab_a2_0353
부스,buseu,Stand,A2,Nomen,전통차 부스가 입구 옆에 있어요.,Der Stand mit TraditionsTee steht neben dem Eingang.,Feststand,a2_festival_booth_1,2,false,booth,Noun,The traditional-tea booth is next to the entrance.,vocab_a2_0354
체험하다,cheheomhada,ausprobieren,A2,Verb,한지를 체험하다 전에 줄을 서요.,"Bevor ich Hanji ausprobiere, stelle ich mich an.",Feststand,a2_festival_booth_1,3,false,to try out,Verb,"Before I try Hanji, I stand in line.",vocab_a2_0355
줄서다,julseoda,anstehen,A2,Verb,인기 부스는 오전에 줄서다 시작해요.,Am beliebten Stand beginnt man schon am Vormittag anstehen.,Feststand,a2_festival_booth_1,4,false,to queue,Verb,At the popular booth people start to queue in the morning.,vocab_a2_0356
안내원,annaewon,Betreuer,A2,Nomen,안내원이 스탬프 위치를 알려 줘요.,"Der Betreuer zeigt, wo der Stempel ist.",Feststand,a2_festival_booth_1,5,false,guide,Noun,The guide shows where the stamp is.,vocab_a2_0357
무료시식,muryosisik,Kostprobe,A2,Nomen,무료시식은 한 사람당 한 개예요.,Die Kostprobe gibt es eine pro Person.,Feststand,a2_festival_booth_1,6,false,free tasting,Noun,The free tasting is one per person.,vocab_a2_0358
홍보물,hongbomul,Flyer,A2,Nomen,홍보물을 가방에 넣지 말고 다시 봐요.,"Schauen Sie den Flyer noch einmal an, statt ihn nur einzupacken.",Feststand,a2_festival_booth_1,7,false,flyer,Noun,Look at the flyer again instead of just putting it in the bag.,vocab_a2_0359
스탬프,seutaempeu,Stempel,A2,Nomen,다섯 개 스탬프를 모으면 차를 받아요.,Mit fünf Stempeln bekommt man einen Tee.,Feststand,a2_festival_booth_1,8,false,stamp,Noun,"If you collect five stamps, you get tea.",vocab_a2_0360
운영시간,unyeongsigan,Öffnungszeit,A2,Nomen,부스 운영시간은 여섯 시까지예요.,Die Öffnungszeit des Stands geht bis sechs.,Feststand,a2_festival_booth_1,9,false,opening hours,Noun,The booth's opening hours go until six.,vocab_a2_0361
현장접수,hyeonjangjeopsu,Vor-Ort-Anmeldung,A2,Nomen,현장접수는 열 명까지만 받아요.,Die Vor-Ort-Anmeldung nimmt nur zehn Personen auf.,Feststand,a2_festival_booth_1,10,true,on-site signup,Noun,On-site signup takes only ten people.,vocab_a2_0362
자원봉사자,jawonbongsaja,Ehrenamtliche,A2,Nomen,자원봉사자가 줄을 나눠 안내해요.,Ehrenamtliche teilen die Schlange und weisen den Weg.,Feststand,a2_festival_booth_1,11,true,volunteer,Noun,Volunteers split the line and give directions.,vocab_a2_0363
체험권,cheheomgwon,Mitmachkarte,A2,Nomen,체험권을 보여 주면 재료를 받아요.,"Wenn Sie die Mitmachkarte zeigen, bekommen Sie das Material.",Feststand,a2_festival_booth_1,12,true,activity ticket,Noun,"If you show the activity ticket, you get the materials.",vocab_a2_0364
참조,chamjo,in Kopie,B1,Nomen,팀장만 참조에 넣고 보내요.,Ich setze nur die Teamleitung in Kopie.,Dienstmail,b1_workplace_mail_1,1,false,cc,Noun,I only put the team lead in cc.,vocab_b1_0272
숨은참조,sumeunchamjo,Blindkopie,B1,Nomen,외부 주소는 숨은참조로 넣어요.,Externe Adressen setze ich in Blindkopie.,Dienstmail,b1_workplace_mail_1,2,false,bcc,Noun,I put external addresses in bcc.,vocab_b1_0273
회신 기한,hoesin gihan,Antwortfrist,B1,Ausdruck,회신 기한을 금요일 낮으로 적었어요.,Ich habe die Antwortfrist auf Freitagmittag gesetzt.,Dienstmail,b1_workplace_mail_1,3,false,reply deadline,Expression,I wrote the reply deadline as Friday noon.,vocab_b1_0274
첨부 누락,cheombu nurak,fehlender Anhang,B1,Ausdruck,첨부 누락이 있어서 바로 다시 보냈어요.,Wegen eines fehlenden Anhangs habe ich die Mail sofort noch einmal geschickt.,Dienstmail,b1_workplace_mail_1,4,false,missing attachment,Expression,"There was a missing attachment, so I sent it again right away.",vocab_b1_0275
전달하다,jeondalhada,weiterleiten,B1,Verb,이 메일을 전달하다 전에 개인 정보를 지워요.,"Bevor ich die Mail weiterleite, lösche ich persönliche Daten.",Dienstmail,b1_workplace_mail_1,5,false,to forward,Verb,"Before I forward this mail, I remove personal data.",vocab_b1_0276
정정 메일,jeongjeong meil,Korrekturmail,B1,Ausdruck,숫자 오류를 정정 메일로 알렸어요.,Den Zahlenfehler habe ich per Korrekturmail mitgeteilt.,Dienstmail,b1_workplace_mail_1,6,false,correction email,Expression,I reported the number error in a correction email.,vocab_b1_0277
읽음 확인,ilgeum hwakin,Lesebestätigung,B1,Ausdruck,급한 요청에만 읽음 확인을 켜요.,Lesebestätigung schalte ich nur bei dringenden Bitten ein.,Dienstmail,b1_workplace_mail_1,7,false,read receipt,Expression,I turn on read receipt only for urgent requests.,vocab_b1_0278
제목을 고치다,jemokeul gochida,den Betreff ändern,B1,Ausdruck,전달할 때 제목을 고치다 보니 내용이 분명해졌어요.,"Als ich beim Weiterleiten den Betreff geändert habe, wurde der Inhalt klarer.",Dienstmail,b1_workplace_mail_1,8,false,to fix the subject,Expression,"When I fixed the subject while forwarding, the content became clearer.",vocab_b1_0279
후속 메일,husok meil,Folgmail,B1,Ausdruck,답장이 없어서 후속 메일을 짧게 보냈어요.,"Weil keine Antwort kam, habe ich eine kurze Folgmail geschickt.",Dienstmail,b1_workplace_mail_1,9,false,follow-up mail,Expression,"No reply came, so I sent a short follow-up mail.",vocab_b1_0280
내부망,naebumang,Intranet,B1,Nomen,양식은 내부망에서만 내려받아요.,Das Formular lade ich nur aus dem Intranet herunter.,Dienstmail,b1_workplace_mail_1,10,true,intranet,Noun,I download the form only from the intranet.,vocab_b1_0281
공손한 맺음,gongsonhan maeteum,höflicher Schluss,B1,Ausdruck,공손한 맺음으로 시간을 배려한다고 썼어요.,"Im höflichen Schluss habe ich geschrieben, dass ich die Zeit respektiere.",Dienstmail,b1_workplace_mail_1,11,true,polite closing,Expression,In the polite closing I wrote that I respect their time.,vocab_b1_0282
수신 확인,susin hwakin,Empfangsbestätigung,B1,Ausdruck,수신 확인이 떠서 다시 보내지 않았어요.,"Die Empfangsbestätigung erschien, deshalb habe ich nicht noch einmal gesendet.",Dienstmail,b1_workplace_mail_1,12,true,delivery receipt,Expression,"The delivery receipt appeared, so I did not send it again.",vocab_b1_0283
공용 선반,gongyong seonban,gemeinsames Regal,B1,Ausdruck,공용 선반에는 이름 스티커를 붙여요.,Auf das gemeinsame Regal klebe ich Namensaufkleber.,WG-Gespräch,b1_roommate_talk_1,1,false,shared shelf,Expression,I put name stickers on the shared shelf.,vocab_b1_0284
청소 당번,cheongso dangbeon,Putzdienst,B1,Ausdruck,이번 주 청소 당번은 제가 맡아요.,Den Putzdienst diese Woche übernehme ich.,WG-Gespräch,b1_roommate_talk_1,2,false,cleaning turn,Expression,I take the cleaning turn this week.,vocab_b1_0285
공과금 정산,gonggwageum jeongsan,Nebenkostenabrechnung,B1,Ausdruck,공과금 정산을 일요일에 같이 해요.,Die Nebenkostenabrechnung machen wir sonntags gemeinsam.,WG-Gespräch,b1_roommate_talk_1,3,false,utility split,Expression,We do the utility split together on Sunday.,vocab_b1_0286
조용한 시간,joyonghan sigan,Ruhezeit,B1,Ausdruck,시험 주에는 조용한 시간을 아홉 시부터 지켜요.,In der Prüfungswoche halten wir die Ruhezeit ab neun Uhr ein.,WG-Gespräch,b1_roommate_talk_1,4,false,quiet hours,Expression,In exam week we keep quiet hours from nine.,vocab_b1_0287
손님 사전 알림,sonnim sajeon alrim,Gästeankündigung,B1,Ausdruck,밤늦게 오면 손님 사전 알림을 보내요.,"Wenn Gäste spät kommen, schicke ich eine Gästeankündigung.",WG-Gespräch,b1_roommate_talk_1,5,false,guest notice,Expression,"If guests come late, I send a guest notice.",vocab_b1_0288
냉장고 칸,naengjanggo kan,Kühlfach,B1,Ausdruck,제 냉장고 칸에 약만 넣어 두어요.,In mein Kühlfach lege ich nur Medizin.,WG-Gespräch,b1_roommate_talk_1,6,false,fridge shelf,Expression,I only put medicine on my fridge shelf.,vocab_b1_0289
빨래 순서,ppalrae sunseo,Waschreihenfolge,B1,Ausdruck,빨래 순서를 표로 붙여 두었어요.,Die Waschreihenfolge habe ich als Tabelle aufgehängt.,WG-Gespräch,b1_roommate_talk_1,7,false,laundry turn,Expression,I posted the laundry turn as a chart.,vocab_b1_0290
