id,level,ko,de,en,field_notes,상태,jin_memo
cloze_b2_0142,B2,택배가 올 수 있으니 현관 앞 공용 공간은 비워 두는 게 좋겠어요.,"Da ein Paket kommen könnte, sollten wir den Gemeinschaftsbereich vor der Haustür freihalten.","A package may arrive, so it would be better to keep the shared area by the entrance clear.",rights: original; answer: 비워 두는 게 좋겠어요; source: vocab_b2_0289,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0143,B2,세탁기가 한 대뿐이라 저녁 시간을 한 시간씩 나눠 쓰기로 했어요.,"Weil es nur eine Waschmaschine gibt, haben wir den Abend in einstündige Nutzungszeiten aufgeteilt.","There is only one washing machine, so we agreed to split the evening into one-hour slots.",rights: original; answer: 나눠 쓰기로 했어요; source: vocab_b2_0290,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0144,B2,오늘 손님이 늦게까지 있을 것 같아서 옆집에 먼저 양해를 구했어요.,"Da meine Gäste heute wohl länger bleiben, habe ich die Nachbarn vorher um Verständnis gebeten.","My guests may stay late tonight, so I asked the neighbors for understanding in advance.",rights: original; answer: 먼저 양해를 구했어요; source: vocab_b2_0291,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0145,B2,회의실 문을 닫았는데도 소음이 복도까지 들려서 목소리를 조금 낮췄어요.,"Obwohl die Tür des Besprechungsraums geschlossen war, war der Lärm im Flur zu hören, also sprachen wir leiser.","Even with the meeting-room door closed, the noise carried into the hallway, so we lowered our voices.",rights: original; answer: 소음이 복도까지 들려서; source: vocab_b2_0292,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0146,B2,모임 인원이 줄어서 쓰지 않을 회의실 예약은 미리 취소했어요.,"Weil weniger Leute zum Treffen kommen, habe ich die nicht benötigte Raumreservierung rechtzeitig storniert.","Fewer people are coming, so I canceled the room reservation we no longer need in advance.",rights: original; answer: 미리 취소했어요; source: vocab_b2_0293,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0147,B2,준비가 덜 된 팀이 있어서 발표 순서를 현장에서 다시 정했어요.,"Weil ein Team noch nicht fertig war, legten wir die Präsentationsreihenfolge vor Ort neu fest.","One team was not ready, so we rearranged the presentation order on the spot.",rights: original; answer: 순서를 현장에서 다시 정했어요; source: vocab_b2_0294,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0148,B2,에어컨 소리가 너무 커서 관리 채팅방에 불편 사항을 공유했어요.,"Die Klimaanlage war sehr laut, deshalb meldete ich das Problem im Verwaltungschat.","The air conditioner was very loud, so I shared the issue in the building chat.",rights: original; answer: 불편 사항을 공유했어요; source: vocab_b2_0295,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0149,B2,출입문이 바뀌어서 엘리베이터 앞에 안내문을 눈에 띄게 붙였어요.,"Da sich der Eingang geändert hat, brachten wir vor dem Aufzug einen gut sichtbaren Hinweis an.","The entrance changed, so we posted a clearly visible notice by the elevator.",rights: original; answer: 안내문을 눈에 띄게 붙였어요; source: vocab_b2_0296,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0150,B2,이용 시간을 두고 계속 다투기보다 서로 한발씩 양보해서 해결했어요.,"Statt weiter über die Nutzungszeit zu streiten, kamen beide Seiten einander entgegen und lösten das Problem.","Rather than keep arguing over the schedule, both sides compromised and resolved it.",rights: original; answer: 서로 한발씩 양보해서; source: vocab_b2_0297,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0151,B2,주말에도 연습실을 쓸 수 있는지 이용 규칙을 다시 확인해 볼게요.,"Ich prüfe die Nutzungsregeln noch einmal, um zu sehen, ob der Proberaum auch am Wochenende geöffnet ist.",I'll check the usage rules again to see whether the practice room is available on weekends.,rights: original; answer: 이용 규칙을 다시 확인해 볼게요; source: vocab_b2_0298,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0152,B2,회의가 끝난 뒤에는 뒷사람을 위해 의자와 케이블을 정리해 주세요.,Bitte räumen Sie nach der Besprechung die Stühle und Kabel für die nächste Person auf.,"After the meeting, please tidy the chairs and cables for the next person.",rights: original; answer: 뒷사람을 위해; source: vocab_b2_0299,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0153,B2,누구 잘못인지 따지기 전에 당사자끼리 문제를 조용히 풀어 보려고 해요.,"Bevor wir Schuld zuweisen, möchten wir das Problem ruhig unter den Beteiligten klären.","Before deciding who is at fault, we are going to try to resolve the issue calmly with those involved.",rights: original; answer: 문제를 조용히 풀어 보려고 해요; source: vocab_b2_0300,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0154,B2,요즘 일이 몰려서 친한 친구들에게도 연락이 뜸해졌어요.,"In letzter Zeit habe ich so viel Arbeit, dass ich mich selbst bei engen Freunden seltener melde.","Work has piled up lately, so I've been in touch less often even with close friends.",rights: original; answer: 연락이 뜸해졌어요; source: vocab_b2_0301,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0155,B2,오늘은 생각을 정리하고 싶어서 저녁에 혼자 있을 시간이 좀 필요해요.,Ich möchte heute meine Gedanken ordnen und brauche am Abend etwas Zeit für mich.,"I want to sort out my thoughts today, so I need some time alone this evening.",rights: original; answer: 혼자 있을 시간이 좀 필요해요; source: vocab_b2_0302,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0156,B2,이번 주는 여유가 없어서 이유를 설명하고 부탁을 정중히 거절했어요.,"Diese Woche habe ich keine Kapazität, deshalb erklärte ich den Grund und lehnte die Bitte höflich ab.","I don't have room this week, so I explained why and declined the request politely.",rights: original; answer: 부탁을 정중히 거절했어요; source: vocab_b2_0303,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0157,B2,약속 사이에 이동 시간이 필요해서 일정에 삼십 분 정도 여유를 뒀어요.,"Weil ich zwischen den Terminen Fahrzeit brauche, ließ ich etwa dreißig Minuten Puffer im Zeitplan.","I need travel time between appointments, so I left about thirty minutes of breathing room in my schedule.",rights: original; answer: 일정에 삼십 분 정도 여유를 뒀어요; source: vocab_b2_0304,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0158,B2,모든 모임에 무리해서 맞추다 보니 정작 쉴 시간이 없어졌어요.,"Weil ich mich für jedes Treffen überforderte, blieb mir am Ende keine Zeit zum Ausruhen.","I stretched myself too far to make every gathering, and ended up with no time to rest.",rights: original; answer: 무리해서 맞추다 보니; source: vocab_b2_0305,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0159,B2,회의가 연달아 있으니 다음 일정 전에 십 분만 숨을 돌리고 갈게요.,"Da ich mehrere Besprechungen hintereinander habe, atme ich vor dem nächsten Termin zehn Minuten durch.","I have back-to-back meetings, so I'll take a ten-minute breather before the next one.",rights: original; answer: 십 분만 숨을 돌리고 갈게요; source: vocab_b2_0306,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0160,B2,괜찮은 척하기보다 서운했던 이유를 차분히 말했어요.,"Statt so zu tun, als sei alles in Ordnung, erklärte ich ruhig, warum ich verletzt war.","Instead of pretending I was fine, I calmly explained why I felt hurt.",rights: original; answer: 서운했던 이유를 차분히 말했어요; source: vocab_b2_0307,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0161,B2,바쁜 걸 알고 있어서 급한 일이 아니면 답장을 재촉하지 않아요.,"Ich weiß, dass die Person beschäftigt ist, deshalb dränge ich bei nicht dringenden Dingen nicht auf eine Antwort.","I know they're busy, so I don't rush them for a reply unless it's urgent.",rights: original; answer: 답장을 재촉하지 않아요; source: vocab_b2_0308,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0162,B2,퇴근 뒤에는 업무 연락을 받기 어렵다고 미리 선을 분명히 그었어요.,"Ich sagte im Voraus klar, dass ich nach Feierabend nur schwer dienstlich erreichbar bin.",I made it clear in advance that I'm generally unavailable for work messages after hours.,rights: original; answer: 미리 선을 분명히 그었어요; source: vocab_b2_0309,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0163,B2,작은 오해를 오래 마음에 담아 두면 관계가 더 어색해질 수 있어요.,"Wenn man ein kleines Missverständnis lange mit sich herumträgt, kann die Beziehung noch angespannter werden.",Keeping a small misunderstanding bottled up for too long can make the relationship more awkward.,rights: original; answer: 오래 마음에 담아 두면; source: vocab_b2_0310,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0164,B2,지금은 둘 다 감정이 올라와 있으니 대화를 내일로 미루는 게 어때요?,"Wir sind beide gerade aufgewühlt. Wie wäre es, wenn wir das Gespräch auf morgen verschieben?",We're both worked up right now. How about postponing the conversation until tomorrow?,rights: original; answer: 대화를 내일로 미루는 게 어때요; source: vocab_b2_0311,approved,Jin explicit app-integration approval (2026-08-15).
cloze_b2_0165,B2,연락 빈도는 달라도 서로의 방식을 존중하면 서운함이 줄어들어요.,"Auch wenn man sich unterschiedlich oft meldet, gibt es weniger Enttäuschung, wenn man die Art des anderen respektiert.","Even if you communicate at different frequencies, respecting each other's style reduces hurt feelings.",rights: original; answer: 서로의 방식을 존중하면; source: vocab_b2_0312,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0025,C1,수치가 아직 바뀔 수 있다는 불확실성을 발표 첫머리에 명시했어요.,"Zu Beginn der Mitteilung wurde ausdrücklich gesagt, dass sich die Zahlen noch ändern können.","At the start of the announcement, we explicitly stated that the figures may still change.",rights: original; answer: 불확실성을 발표 첫머리에 명시했어요; source: vocab_c1_0025,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0026,C1,드문 일이라는 이유만으로 피해 규모까지 과소평가해서는 안 돼요.,"Nur weil etwas selten ist, darf man das mögliche Schadensausmaß nicht unterschätzen.",Just because an event is rare does not mean we should underestimate the scale of its possible harm.,rights: original; answer: 피해 규모까지 과소평가해서는 안 돼요; source: vocab_c1_0026,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0027,C1,새로운 정보가 들어올 때마다 근거에 맞춰 경고 수위를 조절해야 합니다.,Mit jeder neuen Information muss die Warnstufe anhand der Belege angepasst werden.,"As new information comes in, the warning level should be calibrated to the evidence.",rights: original; answer: 경고 수위를 조절해야 합니다; source: vocab_c1_0027,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0028,C1,일어날 수 있다는 말과 실제로 일어날 확률이 높다는 말은 구분해야 해요.,Man muss unterscheiden zwischen möglich und tatsächlich wahrscheinlich.,We need to distinguish between something being possible and it being likely to happen.,rights: original; answer: 구분해야 해요; source: vocab_c1_0028,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0029,C1,대피 계획은 최악의 상황을 가정하되 일상적인 대응도 가능하게 짜야 해요.,Ein Evakuierungsplan sollte den schlimmsten Fall berücksichtigen und zugleich im Alltag praktikabel sein.,An evacuation plan should assume the worst-case scenario while remaining workable for routine responses.,rights: original; answer: 최악의 상황을 가정하되; source: vocab_c1_0029,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0030,C1,공식 설명이 늦어지자 확인되지 않은 소문이 정보 공백을 메우기 시작했어요.,"Als die offizielle Erklärung ausblieb, begannen unbestätigte Gerüchte die Informationslücke zu füllen.","When the official explanation was delayed, unverified rumors began filling the information gap.",rights: original; answer: 정보 공백을 메우기 시작했어요; source: vocab_c1_0030,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0031,C1,추측이 커지는 걸 막기 위해 잠정 결과라도 발표 시점을 앞당겼어요.,"Um weitere Spekulationen zu verhindern, wurde selbst die vorläufige Mitteilung vorgezogen.","To stop speculation from growing, we brought the announcement forward even though the results were preliminary.",rights: original; answer: 발표 시점을 앞당겼어요; source: vocab_c1_0031,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0032,C1,자료가 부족한데도 괜찮다고 단정하면 사람들에게 잘못된 안심을 줄 수 있어요.,"Wenn man trotz dünner Daten behauptet, alles sei in Ordnung, kann das falsche Sicherheit vermitteln.",Saying everything is fine when evidence is limited can give people false reassurance.,rights: original; answer: 잘못된 안심을 줄 수 있어요; source: vocab_c1_0032,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0033,C1,불편한 제한일수록 왜 필요한지 조치의 근거를 함께 공개해야 해요.,Gerade bei belastenden Einschränkungen sollte die Begründung der Maßnahme mitveröffentlicht werden.,"The more burdensome a restriction is, the more important it is to disclose the basis for it.",rights: original; answer: 조치의 근거를 함께 공개해야 해요; source: vocab_c1_0033,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0034,C1,위험을 숨기지 않으면서도 과도한 불안을 막을 수 있는 표현을 골랐어요.,"Wir wählten Formulierungen, die das Risiko nicht verschweigen und zugleich übermäßige Angst vermeiden.",We chose wording that does not hide the risk but still prevents excessive anxiety.,rights: original; answer: 과도한 불안을 막을 수 있는; source: vocab_c1_0034,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0035,C1,확정된 내용이 적더라도 바뀐 점을 중심으로 상황을 계속 갱신하겠습니다.,"Auch wenn wenig feststeht, werden wir die Lage mit den jeweils neuen Änderungen fortlaufend aktualisieren.","Even if little is confirmed, we will keep updating the situation with what has changed.",rights: original; answer: 상황을 계속 갱신하겠습니다; source: vocab_c1_0035,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0036,C1,잘못 전한 수치가 확인되면 이유와 영향을 설명하며 책임 있게 정정해야 합니다.,"Wenn eine falsche Zahl bestätigt wird, muss sie mit Erklärung zu Ursache und Auswirkung verantwortungsvoll korrigiert werden.","When a reported figure is found to be wrong, it should be corrected responsibly with an explanation of why and what it affects.",rights: original; answer: 책임 있게 정정해야 합니다; source: vocab_c1_0036,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0037,C1,분리배출 캠페인이 일회성 행사로 끝나지 않으려면 담당 인력과 예산이 필요해요.,"Damit die Recyclingkampagne keine einmalige Aktion bleibt, braucht sie Personal und Budget.",The recycling campaign needs staff and a budget if it is not to end as a one-off event.,rights: original; answer: 일회성 행사로 끝나지 않으려면; source: vocab_c1_0037,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0038,C1,설치 가격만 보지 말고 앞으로 들 유지 비용까지 따져 봐야 해요.,"Man sollte nicht nur den Anschaffungspreis sehen, sondern auch die künftigen laufenden Kosten abwägen.",We should look beyond the installation price and consider future maintenance costs too.,rights: original; answer: 유지 비용까지 따져 봐야 해요; source: vocab_c1_0038,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0039,C1,수거함은 보기 좋은 곳보다 사람들이 실제로 지나는 동선을 고려해 놓아야 해요.,"Sammelbehälter sollten nicht nur gut aussehen, sondern dort stehen, wo Menschen tatsächlich vorbeikommen.","Collection bins should be placed based on where people actually walk, not just where they look good.",rights: original; answer: 실제로 지나는 동선을 고려해 놓아야 해요; source: vocab_c1_0039,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0040,C1,전기 사용량이 매달 공개되자 절약 효과가 눈에 보이기 시작했어요.,"Als der Stromverbrauch monatlich veröffentlicht wurde, wurden die Einsparerfolge sichtbar.","Once electricity use was published each month, the savings began to become visible.",rights: original; answer: 절약 효과가 눈에 보이기 시작했어요; source: vocab_c1_0040,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0041,C1,새 제도가 오래가려면 비용과 수고를 몇 사람에게만 맡기지 말고 고르게 나눠야 해요.,"Damit die neue Regelung Bestand hat, müssen Kosten und Aufwand fair verteilt werden, statt bei wenigen zu landen.","For the new system to last, its cost and effort should be shared fairly rather than placed on a few people.",rights: original; answer: 고르게 나눠야 해요; source: vocab_c1_0041,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0042,C1,대중교통 간격을 줄이면 차를 두고 올 수 있는 선택의 폭이 넓어져요.,"Kürzere Taktzeiten im Nahverkehr erweitern die Möglichkeit, das Auto stehen zu lassen.",More frequent public transport broadens people's options for leaving the car at home.,rights: original; answer: 선택의 폭이 넓어져요; source: vocab_c1_0042,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0043,C1,당장 눈에 띄는 성과뿐 아니라 오 년 뒤의 효과도 따져서 결정했어요.,"Wir entschieden nicht nur nach dem sofort sichtbaren Ergebnis, sondern wogen auch die Wirkung in fünf Jahren ab.",We made the decision by considering not only immediate results but also the effect five years from now.,rights: original; answer: 오 년 뒤의 효과도 따져서; source: vocab_c1_0043,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0044,C1,새 건물을 짓기 전에 비어 있는 주민센터 같은 기존 시설을 활용할 수 있는지 살펴봤어요.,"Bevor wir neu bauen, prüften wir, ob sich freie Räume im Bürgerzentrum nutzen lassen.","Before constructing a new building, we checked whether unused space in the community center could be used.",rights: original; answer: 기존 시설을 활용할 수 있는지 살펴봤어요; source: vocab_c1_0044,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0045,C1,충전기를 설치하기 전에 시간대별 이용 기록으로 예상 수요를 산정했어요.,Vor der Installation der Ladestationen wurde der erwartete Bedarf anhand zeitlicher Nutzungsdaten berechnet.,"Before installing chargers, we estimated demand using usage records by time of day.",rights: original; answer: 예상 수요를 산정했어요; source: vocab_c1_0045,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0046,C1,작은 성과를 정기적으로 보여 주는 것이 참여를 꾸준히 끌어내는 데 도움이 됐어요.,"Regelmäßige Einblicke in kleine Fortschritte halfen dabei, die Beteiligung aufrechtzuerhalten.",Regularly showing small results helped sustain participation.,rights: original; answer: 참여를 꾸준히 끌어내는 데 도움이 됐어요; source: vocab_c1_0046,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0047,C1,사진 촬영 뒤에 관리가 멈춘다면 보여 주기식 대책에 그칠 가능성이 커요.,"Wenn die Pflege nach dem Fototermin endet, bleibt die Maßnahme wahrscheinlich reine Symbolik.","If maintenance stops after the photo opportunity, the measure is likely to be little more than a show.",rights: original; answer: 보여 주기식 대책에 그칠 가능성이 커요; source: vocab_c1_0047,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0048,C1,다른 도시의 성공 사례도 교통과 인구 구성을 보고 지역 여건에 맞춰야 해요.,Auch erfolgreiche Modelle anderer Städte müssen an Verkehr und Bevölkerungsstruktur vor Ort angepasst werden.,Even successful ideas from other cities need to be adapted to local transport and demographics.,rights: original; answer: 지역 여건에 맞춰야 해요; source: vocab_c1_0048,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0025,C2,개인의 말투만 문제 삼으면 제도가 만든 불균형이라는 논점이 흐려질 수 있어요.,"Wenn nur der Ton einer Person kritisiert wird, kann der eigentliche Punkt, die strukturelle Ungleichheit, aus dem Blick geraten.",Focusing only on one person's tone can blur the real issue of structural inequality.,rights: original; answer: 논점이 흐려질 수 있어요; source: vocab_c2_0025,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0026,C2,효율이 가장 중요하다는 전제를 숨긴 채 선택지가 하나뿐이라고 말하고 있어요.,"Es wird behauptet, es gebe nur eine Wahl, während die Prämisse verborgen bleibt, dass Effizienz über allem steht.",They claim there is only one option while hiding the assumption that efficiency matters most.,rights: original; answer: 전제를 숨긴 채; source: vocab_c2_0026,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0027,C2,구조적인 문제를 생활 습관 탓으로만 설명하면 책임을 개인에게 돌리게 돼요.,"Wer ein strukturelles Problem nur mit Lebensgewohnheiten erklärt, wälzt die Verantwortung auf Einzelne ab.",Explaining a structural problem only as a matter of personal habits shifts responsibility onto individuals.,rights: original; answer: 책임을 개인에게 돌리게 돼요; source: vocab_c2_0027,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0028,C2,연속적인 차이를 둘로만 나누면 범주를 임의로 만들었다는 비판을 피하기 어려워요.,"Wer fließende Unterschiede nur in zwei Gruppen teilt, muss sich den Vorwurf willkürlicher Kategorien gefallen lassen.",Dividing a continuum into only two groups makes it hard to avoid criticism that the categories are arbitrary.,rights: original; answer: 범주를 임의로 만들었다는; source: vocab_c2_0028,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0029,C2,갈등을 줄이려고 표현의 수위는 낮췄지만 요구의 핵심까지 지우지는 않았어요.,"Um den Konflikt zu entschärfen, wurde der Ton gemildert, ohne die Kernforderung zu streichen.","We toned down the wording to reduce conflict, but did not erase the core demand.",rights: original; answer: 표현의 수위는 낮췄지만; source: vocab_c2_0029,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0030,C2,말하지 않았다는 이유로 침묵을 동의로 간주하면 참여하기 어려운 사람을 배제할 수 있어요.,"Wenn Schweigen als Zustimmung gilt, können Menschen ausgeschlossen werden, denen das Sprechen schwerfällt.",Treating silence as consent can exclude people who find it difficult to speak up.,rights: original; answer: 침묵을 동의로 간주하면; source: vocab_c2_0030,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0031,C2,어떤 상태를 문제라고 이름 붙일 권한을 누가 갖는지부터 물어야 해요.,"Zuerst sollte man fragen, wer die Macht hat, einen Zustand überhaupt als Problem zu bezeichnen.",We should first ask who has the power to label a condition a problem.,rights: original; answer: 이름 붙일 권한을 누가 갖는지부터 물어야 해요; source: vocab_c2_0031,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0032,C2,한 문장만 잘라 발화를 맥락에서 떼어 내면 원래 의도와 반대로 읽힐 수 있어요.,"Wird nur ein Satz herausgeschnitten, kann eine Äußerung entgegen ihrer ursprünglichen Absicht verstanden werden.",Cutting out a single sentence and removing it from context can reverse its original meaning.,rights: original; answer: 발화를 맥락에서 떼어 내면; source: vocab_c2_0032,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0033,C2,늘 그래 왔다는 표현은 바꿀 수 있는 불균형을 자연스럽게 보이게 할 때가 있어요.,"Die Wendung, es sei schon immer so gewesen, lässt veränderbare Ungleichheit manchmal natürlich wirken.",Saying it has always been this way can make a changeable imbalance seem natural.,rights: original; answer: 불균형을 자연스럽게 보이게 할 때가 있어요; source: vocab_c2_0033,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0034,C2,찬반 중 하나만 고르게 하면 문제 제기 방식 자체가 반박의 틀을 제한할 수 있어요.,"Wenn nur Ja oder Nein möglich ist, kann bereits die Fragestellung den Rahmen der Einwände begrenzen.",Forcing a yes-or-no choice can make the question itself restrict the frame of rebuttal.,rights: original; answer: 반박의 틀을 제한할 수 있어요; source: vocab_c2_0034,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0035,C2,서로 다른 집단의 지지를 얻으려고 핵심 용어의 모호함을 전략적으로 남겼어요.,"Um verschiedene Gruppen anzusprechen, ließ man den zentralen Begriff strategisch mehrdeutig.","To gain support from different groups, they strategically left the key term ambiguous.",rights: original; answer: 모호함을 전략적으로 남겼어요; source: vocab_c2_0035,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0036,C2,반박하려고 상대의 언어를 그대로 빌렸지만 오히려 그 전제를 강화하고 말았어요.,"Um zu widersprechen, übernahm man die Begriffe der Gegenseite und stärkte damit ungewollt deren Prämisse.","In trying to rebut the argument, we borrowed the other side's language and ended up reinforcing its assumptions.",rights: original; answer: 상대의 언어를 그대로 빌렸지만; source: vocab_c2_0036,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0037,C2,결과에 이의를 제기하려면 어떤 자료가 어떻게 반영됐는지 결정 과정을 추적할 수 있어야 해요.,"Um ein Ergebnis anzufechten, muss nachvollziehbar sein, welche Daten wie in die Entscheidung eingeflossen sind.","To challenge an outcome, people need to be able to trace how each piece of data shaped the decision.",rights: original; answer: 결정 과정을 추적할 수 있어야 해요; source: vocab_c2_0037,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0038,C2,정확도가 조금 높더라도 이유를 전혀 설명할 수 없다면 설명 가능성을 더 확보해야 해요.,"Selbst bei etwas höherer Genauigkeit muss die Erklärbarkeit verbessert werden, wenn Gründe gar nicht genannt werden können.","Even if accuracy is slightly higher, we need more explainability if the reasons cannot be described at all.",rights: original; answer: 설명 가능성을 더 확보해야 해요; source: vocab_c2_0038,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0039,C2,초기 입력이 조금씩 틀리면 다음 단계로 갈수록 오류가 누적될 수 있어요.,"Wenn die ersten Eingaben leicht falsch sind, können sich die Fehler in späteren Schritten summieren.","If early inputs are slightly wrong, errors can accumulate at each later stage.",rights: original; answer: 오류가 누적될 수 있어요; source: vocab_c2_0039,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0040,C2,과거의 불균형한 기록을 그대로 학습하면 시스템이 기존 편향을 증폭할 수 있어요.,"Lernt ein System unverändert aus unausgewogenen historischen Daten, kann es bestehende Verzerrungen verstärken.",Training on imbalanced historical records without adjustment can cause a system to amplify existing bias.,rights: original; answer: 기존 편향을 증폭할 수 있어요; source: vocab_c2_0040,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0041,C2,자동 판정이 틀릴 수 있는 만큼 당사자가 설명을 요구할 이의 제기 절차를 마련해야 해요.,"Da automatische Entscheidungen falsch sein können, braucht es ein Verfahren, über das Betroffene eine Erklärung verlangen können.","Because automated decisions can be wrong, there must be an appeals process through which affected people can request an explanation.",rights: original; answer: 이의 제기 절차를 마련해야 해요; source: vocab_c2_0041,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0042,C2,도구가 결정을 돕는 것과 인간의 판단을 완전히 대체하는 것은 구분해야 합니다.,"Es ist zu unterscheiden, ob ein Werkzeug Entscheidungen unterstützt oder menschliches Urteil vollständig ersetzt.",We should distinguish between a tool supporting a decision and completely replacing human judgment.,rights: original; answer: 인간의 판단을 완전히 대체하는 것은 구분해야 합니다; source: vocab_c2_0042,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0043,C2,학습 자료를 공개하기 어렵더라도 데이터의 출처와 수집 동의 여부는 소명해야 해요.,"Auch wenn Trainingsdaten nicht vollständig offengelegt werden können, müssen Herkunft und Einwilligung zur Erhebung belegt werden.","Even when training data cannot be fully disclosed, its source and consent status must be accounted for.",rights: original; answer: 데이터의 출처와 수집 동의 여부는 소명해야 해요; source: vocab_c2_0043,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0044,C2,자동으로 나온 결과라는 말만으로 책임을 시스템 탓으로 돌릴 수는 없어요.,"Die Aussage, das Ergebnis sei automatisch entstanden, reicht nicht aus, um die Verantwortung auf das System zu schieben.",Saying the result was automated is not enough to shift responsibility onto the system.,rights: original; answer: 책임을 시스템 탓으로 돌릴 수는 없어요; source: vocab_c2_0044,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0045,C2,처리 속도가 빠르다는 이유로 자동화를 맹신하면 드문 오류를 놓치기 쉬워요.,"Wer Automatisierung nur wegen ihrer Geschwindigkeit blind vertraut, übersieht leicht seltene Fehler.",Blindly trusting automation because it is fast makes rare errors easy to miss.,rights: original; answer: 자동화를 맹신하면; source: vocab_c2_0045,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0046,C2,평균적인 이용자만 기준으로 삼으면 예외 사례를 제대로 처리하기 어려워요.,"Wenn nur durchschnittliche Nutzer als Maßstab dienen, lassen sich Ausnahmefälle schwer angemessen bearbeiten.","If the system is designed only around average users, it will struggle to handle edge cases properly.",rights: original; answer: 예외 사례를 제대로 처리하기 어려워요; source: vocab_c2_0046,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0047,C2,안전을 위한 장치라도 목적과 기간을 정해 감시 범위를 제한해야 해요.,"Auch Sicherheitsmaßnahmen brauchen einen klaren Zweck und Zeitraum, um den Umfang der Überwachung zu begrenzen.",Even a safety measure needs a defined purpose and duration to limit the scope of surveillance.,rights: original; answer: 감시 범위를 제한해야 해요; source: vocab_c2_0047,approved,Jin explicit app-integration approval (2026-08-15).
