id,level,ko,de,en,field_notes,상태,jin_memo
vocab_c1_0044,C1,기존 시설을 활용하다,vorhandene Infrastruktur nutzen,to make use of existing facilities,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0044 and satz_c1_0044,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0045,C1,예상 수요를 산정하다,den erwarteten Bedarf berechnen,to estimate expected demand,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0045 and satz_c1_0045,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0046,C1,참여를 꾸준히 끌어내다,dauerhafte Beteiligung fördern,to sustain participation,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0046 and satz_c1_0046,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0047,C1,보여 주기식 대책에 그치다,bei einer symbolischen Maßnahme bleiben,to amount to a measure for show,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0047 and satz_c1_0047,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0048,C1,지역 여건에 맞추다,an lokale Bedingungen anpassen,to adapt to local conditions,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0048 and satz_c1_0048,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0025,C2,논점을 흐리다,vom Kernpunkt ablenken,to blur the point at issue,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0025 and satz_c2_0025,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0026,C2,전제를 숨기다,eine Prämisse verbergen,to hide an assumption,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0026 and satz_c2_0026,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0027,C2,책임을 개인에게 돌리다,Verantwortung auf Einzelne abwälzen,to shift responsibility onto individuals,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0027 and satz_c2_0027,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0028,C2,범주를 임의로 나누다,Kategorien willkürlich bilden,to divide categories arbitrarily,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0028 and satz_c2_0028,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0029,C2,표현의 수위를 낮추다,die Schärfe einer Formulierung mindern,to tone down wording,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0029 and satz_c2_0029,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0030,C2,침묵을 동의로 간주하다,Schweigen als Zustimmung werten,to treat silence as consent,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0030 and satz_c2_0030,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0031,C2,이름을 붙일 권한을 갖다,"die Macht haben, etwas zu benennen",to hold the power to name something,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0031 and satz_c2_0031,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0032,C2,발화를 맥락에서 떼어 내다,eine Äußerung aus dem Kontext lösen,to take a statement out of context,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0032 and satz_c2_0032,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0033,C2,불균형을 자연스럽게 보이게 하다,Ungleichheit natürlich erscheinen lassen,to make an imbalance seem natural,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0033 and satz_c2_0033,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0034,C2,반박의 틀을 제한하다,den Rahmen möglicher Einwände begrenzen,to restrict the frame of rebuttal,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0034 and satz_c2_0034,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0035,C2,모호함을 전략적으로 남기다,Mehrdeutigkeit strategisch offenlassen,to leave ambiguity strategically,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0035 and satz_c2_0035,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0036,C2,상대의 언어를 빌려 말하다,in den Begriffen des Gegenübers sprechen,to speak using the other side's language,rights: original; pack: c2_language_framing_1; canonical sentence derives cloze_c2_0036 and satz_c2_0036,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0037,C2,결정 과정을 추적하다,einen Entscheidungsprozess nachverfolgen,to trace a decision-making process,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0037 and satz_c2_0037,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0038,C2,설명 가능성을 확보하다,Erklärbarkeit sicherstellen,to ensure explainability,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0038 and satz_c2_0038,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0039,C2,오류가 누적되다,Fehler summieren sich,for errors to accumulate,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0039 and satz_c2_0039,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0040,C2,편향을 증폭하다,Verzerrungen verstärken,to amplify bias,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0040 and satz_c2_0040,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0041,C2,이의 제기 절차를 마련하다,ein Einspruchsverfahren einrichten,to establish an appeals process,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0041 and satz_c2_0041,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0042,C2,인간의 판단을 대체하다,menschliches Urteil ersetzen,to replace human judgment,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0042 and satz_c2_0042,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0043,C2,데이터의 출처를 소명하다,die Herkunft von Daten belegen,to account for the source of data,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0043 and satz_c2_0043,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0044,C2,책임을 시스템 탓으로 돌리다,Verantwortung auf das System schieben,to blame the system,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0044 and satz_c2_0044,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0045,C2,자동화를 맹신하다,Automatisierung blind vertrauen,to trust automation blindly,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0045 and satz_c2_0045,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0046,C2,예외 사례를 처리하다,Ausnahmefälle bearbeiten,to handle edge cases,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0046 and satz_c2_0046,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0047,C2,감시 범위를 제한하다,den Umfang der Überwachung begrenzen,to limit the scope of surveillance,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0047 and satz_c2_0047,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0048,C2,철회할 권리를 보장하다,das Recht auf Widerruf gewährleisten,to guarantee the right to withdraw,rights: original; pack: c2_technology_ethics_1; canonical sentence derives cloze_c2_0048 and satz_c2_0048,approved,Jin explicit app-integration approval (2026-08-15).
