id,level,ko,de,en,field_notes,상태,jin_memo
vocab_a2_0327,A2,문 닫기,die Tuer schliessen,closing the door,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0134 and satz_a2_0097,draft,
vocab_a2_0328,A2,잘 주무셨어요,haben Sie gut geschlafen,did you sleep well,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0135 and satz_a2_0098,draft,
vocab_a2_0329,A2,싸 주다,zum Mitnehmen einpacken,to pack food to go,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0136 and satz_a2_0099,draft,
vocab_a2_0330,A2,밀폐 용기,Frischhaltedose,airtight container,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0137 and satz_a2_0100,draft,
vocab_a2_0331,A2,김치 국물,Kimchi-Saft,kimchi juice,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0138 and satz_a2_0101,draft,
vocab_a2_0332,A2,냉동실,Gefrierfach,freezer,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0139 and satz_a2_0102,draft,
vocab_a2_0333,A2,보자기,Bojagi-Tuch,wrapping cloth,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0140 and satz_a2_0103,draft,
vocab_a2_0334,A2,비닐봉지,Plastiktute,plastic bag,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0141 and satz_a2_0104,draft,
vocab_a2_0335,A2,양손,beide Haende,both hands,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0142 and satz_a2_0105,draft,
vocab_a2_0336,A2,냉동 보관,Tiefkuehllagerung,freezer storage,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0143 and satz_a2_0106,draft,
vocab_a2_0337,A2,집까지,bis nach Hause,all the way home,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0144 and satz_a2_0107,draft,
vocab_a2_0338,A2,가방이 무겁다,die Tasche ist schwer,the bag is heavy,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0145 and satz_a2_0108,draft,
vocab_a2_0339,A2,국물 새다,Saft auslaufen,for broth to leak,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0146 and satz_a2_0109,draft,
vocab_a2_0340,A2,반찬 봉투,Beilagenbeutel,side-dish bag,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0147 and satz_a2_0110,draft,
vocab_a2_0341,A2,고속버스,Fernbus,express bus,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0148 and satz_a2_0111,draft,
vocab_a2_0342,A2,휴게소,Raststaette,highway rest stop,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0149 and satz_a2_0112,draft,
vocab_a2_0343,A2,명절 기차,Festtagszug,holiday train,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0150 and satz_a2_0113,draft,
vocab_a2_0344,A2,좌석 배정,Sitzzuweisung,seat assignment,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0151 and satz_a2_0114,draft,
vocab_a2_0345,A2,짐 부치다,Gepack aufgeben,to check a bag,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0152 and satz_a2_0115,draft,
vocab_a2_0346,A2,도착 인사,Ankunftsgruss,arrival greeting,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0153 and satz_a2_0116,draft,
vocab_a2_0347,A2,친척 집,Verwandtenhaus,relative's house,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0154 and satz_a2_0117,draft,
vocab_a2_0348,A2,마을 버스,Dorfbus,village bus,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0155 and satz_a2_0118,draft,
vocab_a2_0349,A2,집 마당,Hof des Hauses,house yard,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0156 and satz_a2_0119,draft,
vocab_a2_0350,A2,밤참,Spaetimbiss,late-night snack,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0157 and satz_a2_0120,draft,
vocab_a2_0351,A2,돌아가는 길,der Rueckweg,the way back,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0158 and satz_a2_0121,draft,
vocab_a2_0352,A2,안부 전화,Ankunftsanruf,safe-arrival call,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0159 and satz_a2_0122,draft,
vocab_a2_0353,A2,반말 전환,Wechsel ins Vertraute,switch to casual speech,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0160 and satz_a2_0123,draft,
vocab_a2_0354,A2,존댓말 유지,Hoeflichkeit beibehalten,keeping honorifics,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0161 and satz_a2_0124,draft,
vocab_a2_0355,A2,말실수,Versprecher,speech slip,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0162 and satz_a2_0125,draft,
vocab_a2_0356,A2,호칭 연습,Anredeuebung,address-term practice,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0163 and satz_a2_0126,draft,
vocab_a2_0357,A2,편하게 말해요,sprechen Sie locker,please speak comfortably,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0164 and satz_a2_0127,draft,
vocab_a2_0358,A2,아직 어색해요,es ist noch ungewohnt,it still feels awkward,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0165 and satz_a2_0128,draft,
vocab_a2_0359,A2,존댓말 버릇,Hoeflichkeitsgewohnheit,honorific habit,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0166 and satz_a2_0129,draft,
vocab_a2_0360,A2,나이 확인,Altersabgleich,checking ages,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0167 and satz_a2_0130,draft,
vocab_a2_0361,A2,서로 존댓말,gegenseitige Hoeflichkeit,mutual honorifics,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0168 and satz_a2_0131,draft,
vocab_a2_0362,A2,말투 맞추기,den Ton anpassen,matching speech style,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0169 and satz_a2_0132,draft,
vocab_a2_0363,A2,존댓말 실수,Hoeflichkeitsfehler,honorific mistake,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0170 and satz_a2_0133,draft,
vocab_a2_0364,A2,반말 연습,Banmal-Uebung,casual-speech practice,rights: original; pack: a2_partner_banmal_switch_1; canonical sentence derives cloze_a2_0171 and satz_a2_0134,draft,
vocab_b1_0272,B1,결혼 계획,Heiratsplaene,marriage plans,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0084 and satz_b1_0080,draft,
vocab_b1_0273,B1,아이 가지다,Kinder bekommen,to have children,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0085 and satz_b1_0081,draft,
vocab_b1_0274,B1,월급 이야기,Gehaltsgespraech,salary talk,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0086 and satz_b1_0082,draft,
vocab_b1_0275,B1,종교 질문,Religionsfrage,religion question,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0087 and satz_b1_0083,draft,
vocab_b1_0276,B1,언제 결혼해요,wann heiratet ihr,when will you marry,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0088 and satz_b1_0084,draft,
vocab_b1_0277,B1,국적 문제,Staatsangehoerigkeitsfrage,nationality issue,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0089 and satz_b1_0085,draft,
vocab_b1_0278,B1,부모 허락,Erlaubnis der Eltern,parental blessing,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0090 and satz_b1_0086,draft,
vocab_b1_0279,B1,돌려 말하기,etwas umschreiben,to speak indirectly,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0091 and satz_b1_0087,draft,
vocab_b1_0280,B1,화제 돌리기,Thema wechseln,changing the subject,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0092 and satz_b1_0088,draft,
vocab_b1_0281,B1,웃고 넘기다,weglaecheln,to laugh it off,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0093 and satz_b1_0089,draft,
vocab_b1_0282,B1,솔직한 선,ehrliche Grenze,an honest boundary,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0094 and satz_b1_0090,draft,
vocab_b1_0283,B1,다음에 말씀드릴게요,dazu sage ich spaeter mehr,I will tell you more later,rights: original; pack: b1_partner_awkward_questions_1; canonical sentence derives cloze_b1_0095 and satz_b1_0091,draft,
vocab_b1_0284,B1,취업 비자,Arbeitsvisum,work visa,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0096 and satz_b1_0092,draft,
vocab_b1_0285,B1,계약직,befristete Stelle,fixed-term contract,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0097 and satz_b1_0093,draft,
vocab_b1_0286,B1,원격 근무,Homeoffice,remote work,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0098 and satz_b1_0094,draft,
vocab_b1_0287,B1,이직 생각,Jobwechselgedanke,thought of changing jobs,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0099 and satz_b1_0095,draft,
vocab_b1_0288,B1,체류 기간,Aufenthaltsdauer,length of stay,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0100 and satz_b1_0096,draft,
vocab_b1_0289,B1,한국어 능력,Koreanischkenntnisse,Korean ability,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0101 and satz_b1_0097,draft,
vocab_b1_0290,B1,야근,Spaetarbeit,overtime work,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0102 and satz_b1_0098,draft,
vocab_b1_0291,B1,퇴사,Kuendigung,leaving a job,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0103 and satz_b1_0099,draft,
vocab_b1_0292,B1,연봉 공개,Gehaltsoffenlegung,disclosing salary,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0104 and satz_b1_0100,draft,
vocab_b1_0293,B1,직장 분위기,Betriebsklima,workplace atmosphere,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0105 and satz_b1_0101,draft,
vocab_b1_0294,B1,통역 없이,ohne Dolmetschen,without interpreting,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0106 and satz_b1_0102,draft,
vocab_b1_0295,B1,안정적으로,auf stabile Weise,in a stable way,rights: original; pack: b1_partner_job_visa_1; canonical sentence derives cloze_b1_0107 and satz_b1_0103,draft,
vocab_b1_0296,B1,통역을 맡다,das Dolmetschen uebernehmen,to take on interpreting,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0108 and satz_b1_0104,draft,
vocab_b1_0297,B1,요약해서 전하다,knapp weitergeben,to pass on a summary,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0109 and satz_b1_0105,draft,
vocab_b1_0298,B1,그대로 옮기다,woertlich uebertragen,to render word for word,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0110 and satz_b1_0106,draft,
vocab_b1_0299,B1,뉘앙스,Nuance,nuance,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0111 and satz_b1_0107,draft,
vocab_b1_0300,B1,빠뜨리다,auslassen,to leave out,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0112 and satz_b1_0108,draft,
vocab_b1_0301,B1,끼어들다,sich einmischen,to cut in,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0113 and satz_b1_0109,draft,
vocab_b1_0302,B1,천천히 말해 주세요,bitte sprechen Sie langsam,please speak slowly,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0114 and satz_b1_0110,draft,
vocab_b1_0303,B1,다시 확인하다,noch einmal pruefen,to double-check,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0115 and satz_b1_0111,draft,
vocab_b1_0304,B1,오역,Falschuebersetzung,mistranslation,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0116 and satz_b1_0112,draft,
vocab_b1_0305,B1,눈치 보다,die Lage lesen,to read the room,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0117 and satz_b1_0113,draft,
vocab_b1_0306,B1,대충 하다,es ungenau machen,to do it roughly,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0118 and satz_b1_0114,draft,
vocab_b1_0307,B1,직접 대답하다,selbst antworten,to answer in person,rights: original; pack: b1_partner_translating_1; canonical sentence derives cloze_b1_0119 and satz_b1_0115,draft,
vocab_b1_0308,B1,잔을 받다,das Glas entgegennehmen,to receive a glass,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0120 and satz_b1_0116,draft,
vocab_b1_0309,B1,잔을 따르다,einschenken,to pour a drink,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0121 and satz_b1_0117,draft,
vocab_b1_0310,B1,건배,Anstossen,a toast,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0122 and satz_b1_0118,draft,
vocab_b1_0311,B1,폭음,starkes Trinken,heavy drinking,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0123 and satz_b1_0119,draft,
vocab_b1_0312,B1,대리 운전,Ersatzfahrer,designated-driver service,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0124 and satz_b1_0120,draft,
vocab_b1_0313,B1,술잔 돌리기,Glaeser weiterreichen,passing glasses around,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0125 and satz_b1_0121,draft,
vocab_b1_0314,B1,취하다,betrunken werden,to get drunk,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0126 and satz_b1_0122,draft,
vocab_b1_0315,B1,분위기 맞추다,die Stimmung mitgehen,to match the mood,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0127 and satz_b1_0123,draft,
vocab_b1_0316,B1,먼저 따르다,zuerst einschenken,to pour for others first,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0128 and satz_b1_0124,draft,
vocab_b1_0317,B1,취중진담,Wahrheit im Rausch,drunk honesty,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0129 and satz_b1_0125,draft,
vocab_b1_0318,B1,물로 받다,mit Wasser annehmen,to accept with water,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0130 and satz_b1_0126,draft,
vocab_b1_0319,B1,자리 피하다,den Platz meiden,to step away from the table,rights: original; pack: b1_partner_drink_table_1; canonical sentence derives cloze_b1_0131 and satz_b1_0127,draft,
vocab_b1_0320,B1,방 배정,Zimmerzuteilung,room assignment,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0132 and satz_b1_0128,draft,
vocab_b1_0321,B1,이성 친구,Freund des anderen Geschlechts,friend of the opposite sex,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0133 and satz_b1_0129,draft,
vocab_b1_0322,B1,문 열어 두다,die Tuer offen lassen,to leave the door open,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0134 and satz_b1_0130,draft,
vocab_b1_0323,B1,잠자리 예절,Schlafmanieren,sleeping manners,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0135 and satz_b1_0131,draft,
vocab_b1_0324,B1,이불 개다,die Decke falten,to fold the blanket,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0136 and satz_b1_0132,draft,
vocab_b1_0325,B1,코골이 사과,Schnarchentschuldigung,snoring apology,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0137 and satz_b1_0133,draft,
vocab_b1_0326,B1,새벽 화장실,Toilettenweg in der Nacht,night trip to the bathroom,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0138 and satz_b1_0134,draft,
vocab_b1_0327,B1,불 끄기,das Licht loeschen,turning off the lights,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0139 and satz_b1_0135,draft,
vocab_b1_0328,B1,아침 이부자리,das Morgenbett,the bedding in the morning,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0140 and satz_b1_0136,draft,
vocab_b1_0329,B1,잠옷 대신,statt Schlafanzug,instead of pajamas,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0141 and satz_b1_0137,draft,
vocab_b1_0330,B1,방문 두드리다,an die Zimmertuer klopfen,to knock on the room door,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0142 and satz_b1_0138,draft,
vocab_b1_0331,B1,같이 자면,wenn wir zusammen schlafen,if we sleep in the same room,rights: original; pack: b1_partner_sleep_room_1; canonical sentence derives cloze_b1_0143 and satz_b1_0139,draft,
vocab_b1_0332,B1,방문 후기,Besuchsnachlese,after-visit recap,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0144 and satz_b1_0140,draft,
vocab_b1_0333,B1,실수 목록,Fehlerliste,list of slips,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0145 and satz_b1_0141,draft,
vocab_b1_0334,B1,감사 메시지,Dankesnachricht,thank-you message,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0146 and satz_b1_0142,draft,
vocab_b1_0335,B1,오해 풀기,ein Missverstaendnis klaeren,clearing a misunderstanding,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0147 and satz_b1_0143,draft,
vocab_b1_0336,B1,다음 방문,naechster Besuch,the next visit,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0148 and satz_b1_0144,draft,
vocab_b1_0337,B1,감정 정리,Gefuehle ordnen,sorting feelings,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0149 and satz_b1_0145,draft,
vocab_b1_0338,B1,가족 단톡,Familienchat,family group chat,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0150 and satz_b1_0146,draft,
vocab_b1_0339,B1,잔소리 해석,Nörgelei deuten,reading nagging kindly,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0151 and satz_b1_0147,draft,
vocab_b1_0340,B1,칭찬 기억,erinnerte Lobe,remembered praise,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0152 and satz_b1_0148,draft,
vocab_b1_0341,B1,경계 다시 정하다,die Grenze neu setzen,to reset a boundary,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0153 and satz_b1_0149,draft,
vocab_b1_0342,B1,선물 감사,Geschenkdank,thanks for a gift,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0154 and satz_b1_0150,draft,
vocab_b1_0343,B1,다음엔 내가,naechstes Mal ich,next time I will,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0155 and satz_b1_0151,draft,
vocab_b1_0344,B1,단톡 입장,Chatbeitritt,joining the group chat,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0156 and satz_b1_0152,draft,
vocab_b1_0345,B1,읽씹,gelesen ohne Antwort,read without reply,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0157 and satz_b1_0153,draft,
vocab_b1_0346,B1,공지 확인,Hinweis lesen,checking the notice,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0158 and satz_b1_0154,draft,
vocab_b1_0347,B1,사진 올리기,Fotos hochladen,posting photos,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0159 and satz_b1_0155,draft,
vocab_b1_0348,B1,읽음 표시,Gelesen-Haken,read receipt,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0160 and satz_b1_0156,draft,
vocab_b1_0349,B1,단체 호출,Gruppenerwaehnung,group mention,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0161 and satz_b1_0157,draft,
vocab_b1_0350,B1,이모티콘 과다,zu viele Sticker,too many stickers,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0162 and satz_b1_0158,draft,
vocab_b1_0351,B1,존댓말 채팅,hoeflicher Chat,honorific chat,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0163 and satz_b1_0159,draft,
vocab_b1_0352,B1,새벽 메시지,Mitternachtstext,late-night message,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0164 and satz_b1_0160,draft,
vocab_b1_0353,B1,공백만 보내다,nur ein Leerzeichen senden,to send only a space,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0165 and satz_b1_0161,draft,
vocab_b1_0354,B1,나가기 금지,nicht verlassen,do not leave the chat,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0166 and satz_b1_0162,draft,
vocab_b1_0355,B1,읽은 척,so tun als habe man gelesen,pretending to have read,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0167 and satz_b1_0163,draft,
vocab_b1_0356,B1,양쪽 집,beide Elternhaeuser,both family homes,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0168 and satz_b1_0164,draft,
vocab_b1_0357,B1,명절 당번,Feiertagsdienst,holiday duty,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0169 and satz_b1_0165,draft,
vocab_b1_0358,B1,연휴 근무,Feiertagsarbeit,holiday-week work,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0170 and satz_b1_0166,draft,
vocab_b1_0359,B1,방문 순서,Besuchsreihenfolge,visit order,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0171 and satz_b1_0167,draft,
vocab_b1_0360,B1,일정 충돌,Terminkonflikt,schedule clash,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0172 and satz_b1_0168,draft,
vocab_b1_0361,B1,하루만 가다,nur einen Tag gehen,to go for only one day,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0173 and satz_b1_0169,draft,
vocab_b1_0362,B1,영상 인사,Videogruss,video greeting,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0174 and satz_b1_0170,draft,
vocab_b1_0363,B1,선물 분배,Geschenkverteilung,gift split,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0175 and satz_b1_0171,draft,
vocab_b1_0364,B1,명절 예산,Feiertagsbudget,holiday budget,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0176 and satz_b1_0172,draft,
vocab_b1_0365,B1,교통 대란,Verkehrschaos,travel chaos,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0177 and satz_b1_0173,draft,
vocab_b1_0366,B1,일정표 공유,den Plan teilen,sharing the schedule,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0178 and satz_b1_0174,draft,
vocab_b1_0367,B1,올해는 못 가요,dieses Jahr schaffen wir es nicht,we cannot go this year,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0179 and satz_b1_0175,draft,
vocab_b2_0431,B2,시댁,Familie des Ehemanns,husband's family home,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0170 and satz_b2_0156,draft,
vocab_b2_0432,B2,처가,Familie der Ehefrau,wife's family home,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0171 and satz_b2_0157,draft,
vocab_b2_0433,B2,며느리 역할,Schwiegertochterrolle,daughter-in-law role,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0172 and satz_b2_0158,draft,
vocab_b2_0434,B2,사위 대접,Schwiegersohnbehandlung,son-in-law treatment,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0173 and satz_b2_0159,draft,
vocab_b2_0435,B2,양가 눈치,beide Familien lesen,reading both families,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0174 and satz_b2_0160,draft,
vocab_b2_0436,B2,시월드,Schwiegerwelt,in-law world,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0175 and satz_b2_0161,draft,
vocab_b2_0437,B2,처가살이,Leben bei der Frau Familie,staying with the wife's family,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0176 and satz_b2_0162,draft,
vocab_b2_0438,B2,명절 순환,Festtagsrotation,holiday rotation,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0177 and satz_b2_0163,draft,
vocab_b2_0439,B2,시어머니 말씀,Worte der Schwiegermutter,mother-in-law's remarks,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0178 and satz_b2_0164,draft,
vocab_b2_0440,B2,장인어른 건강,Gesundheit des Schwiegervaters,father-in-law's health,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0179 and satz_b2_0165,draft,
vocab_b2_0441,B2,양가 공평,Fairness zwischen den Haeusern,fairness between houses,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0180 and satz_b2_0166,draft,
vocab_b2_0442,B2,한쪽에만,nur zu einer Seite,to only one side,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0181 and satz_b2_0167,draft,
vocab_b2_0443,B2,상견례,formelles Kennenlernen der Eltern,formal meeting of both parents,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0182 and satz_b2_0168,draft,
vocab_b2_0444,B2,예식 날짜,Hochzeitsdatum,wedding date,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0183 and satz_b2_0169,draft,
vocab_b2_0445,B2,지참금 농담,Mitgiftwitz,dowry joke,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0184 and satz_b2_0170,draft,
vocab_b2_0446,B2,혼수,Hochzeitsaussteuer,wedding household goods,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0185 and satz_b2_0171,draft,
vocab_b2_0447,B2,양가 회의,Sitzung beider Familien,meeting of both families,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0186 and satz_b2_0172,draft,
vocab_b2_0448,B2,결혼식 규모,Hochzeitsumfang,wedding scale,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0187 and satz_b2_0173,draft,
vocab_b2_0449,B2,하객 명단,Gaesteliste,guest list,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0188 and satz_b2_0174,draft,
vocab_b2_0450,B2,예단,Brautgeschenk an die Schwiegereltern,bridal gift to in-laws,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0189 and satz_b2_0175,draft,
