id,level,ko,de,en,field_notes,상태,jin_memo
satz_a1_0150,A1,차례상 앞은 촬영 금지라고 작은 소리로 들었어요.,Vor dem Ritualtisch hörte ich leise Fotografierverbot.,I heard no photos in a low voice in front of the rite table.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0186 and satz_a1_0150,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0151,A1,나갈 때 잘 다녀오겠습니다라고 했어요.,"Beim Hinausgehen sagte ich, ich gehe und komme gut wieder.",When leaving I said I will go and come back safely.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0187 and satz_a1_0151,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0152,A1,상을 물릴 때 잘 먹었습니다를 크게 했어요.,Beim Abräumen sagte ich laut danke für die Mahlzeit.,When clearing the table I said thank you for the meal clearly.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0188 and satz_a1_0152,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0153,A1,다음에 또 오세요 하셔서 신발을 거꾸로 신었어요.,"Als sie kommen Sie wieder sagten, zog ich die Schuhe falsch herum an.","When they said please come again, I put my shoes on backwards.",rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0189 and satz_a1_0153,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0154,A1,문 앞에서 연락드릴게요라고 손을 흔들었어요.,Vor der Tür sagte ich ich melde mich und winkte.,At the door I said I will be in touch and waved.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0190 and satz_a1_0154,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0155,A1,차에서 카톡으로 감사 메시지를 보냈어요.,Im Auto schickte ich die Danke-Nachricht per KakaoTalk.,In the car I sent a thank-you message on KakaoTalk.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0191 and satz_a1_0155,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0156,A1,이모티콘은 절하는 토끼로 골랐어요.,Als Emoticon wählte ich das sich verbeugende Kaninchen.,I chose the bowing-rabbit sticker.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0192 and satz_a1_0156,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0157,A1,다음 날 안부를 짧게 물었어요.,Am nächsten Tag fragte ich kurz nach ihrem Befinden.,The next day I sent a short greeting.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0193 and satz_a1_0157,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0158,A1,사진 전송 전에 현우에게 먼저 보여 줬어요.,Vor dem Senden zeigte ich die Fotos zuerst Hyunwoo.,Before sending I showed the photos to Hyunwoo first.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0194 and satz_a1_0158,approved,Jin explicit app-integration approval (2026-08-15).
satz_a1_0159,A1,방문 소감은 따뜻했다고만 적었어요.,"Als Eindruck schrieb ich nur, es war warm.",For the visit impression I only wrote that it felt warm.,rights: original; pack: a1_partner_photo_thanks_1; canonical sentence derives cloze_a1_0195 and satz_a1_0159,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0039,A2,어디서 오셨어요 하시길래 독일 베를린이라고 했어요.,"Sie fragten, woher ich komme, also sagte ich Berlin.","They asked where I am from, so I said Berlin in Germany.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0076 and satz_a2_0039,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0040,A2,한국어 잘하시네요는 칭찬인데 더 긴장됐어요.,Das Lob machte mich noch nervöser.,"Your Korean is good is praise, but I got more nervous.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0077 and satz_a2_0040,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0041,A2,직업이 뭐예요에 디자이너라고 짧게 답했어요.,Auf die Berufsfrage antwortete ich kurz Designerin.,"To what do you do I answered designer, briefly.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0078 and satz_a2_0041,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0042,A2,언제 왔어요는 한국에 온 해를 묻는 말이에요.,Die Frage meint das Ankunftsjahr in Korea.,When did you come asks which year I arrived in Korea.,rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0079 and satz_a2_0042,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0043,A2,사귄 지 얼마나 됐어요를 듣고 현우가 물을 마셨어요.,"Als sie nach der Beziehungsdauer fragten, trank Hyunwoo Wasser.","When they asked how long we have been together, Hyunwoo drank water.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0080 and satz_a2_0043,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0044,A2,소개팅이 아니라 동아리에서 만났다고 했어요.,"Wir haben uns nicht über ein Date, sondern im Verein kennengelernt.","I said we met in a club, not on a set-up date.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0081 and satz_a2_0044,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0045,A2,유창하지 않아도 천천히 말하면 통해요.,Auch ohne fließendes Koreanisch versteht man langsames Sprechen.,"Even if it is not fluent, slow speech still works.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0082 and satz_a2_0045,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0046,A2,어려운 말은 현우에게 통역 부탁을 했어요.,Schwierige Sätze ließ ich mir von Hyunwoo dolmetschen.,I asked Hyunwoo for interpreting on the hard parts.,rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0083 and satz_a2_0046,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0047,A2,자기소개를 세 문장으로 준비해 갔어요.,Ich hatte die Selbstvorstellung in drei Sätzen vorbereitet.,I prepared the self-introduction in three sentences.,rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0084 and satz_a2_0047,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0048,A2,고향 이야기를 하니 할머니가 지도를 찾아오셨어요.,"Als ich von der Heimat erzählte, holte die Großmutter eine Karte.","When I told a hometown story, grandmother brought a map.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0085 and satz_a2_0048,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0049,A2,음식 취향을 묻길래 매운 건 조금 먹는다고 했어요.,"Nach den Vorlieben gefragt sagte ich, Scharfes esse ich wenig.","They asked about food preferences, so I said I eat spicy food a little.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0086 and satz_a2_0049,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0050,A2,분위기 파악이 안 되면 현우 얼굴을 봐요.,"Wenn ich die Lage nicht lese, schaue ich Hyunwoo an.","If I cannot read the room, I look at Hyunwoo's face.",rights: original; pack: a2_partner_dinner_talk_1; canonical sentence derives cloze_a2_0087 and satz_a2_0050,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0051,A2,오전에 세배하러 가는 집이 세 곳이었어요.,Vormittags gab es drei Häuser für die Verbeugung.,In the morning there were three houses for New Year bows.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0088 and satz_a2_0051,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0052,A2,떡국 먹다 보면 한 살이 는다는 농담을 들었어요.,"Beim Essen hörte ich den Witz, man werde ein Jahr älter.",While eating the soup I heard the joke that you gain a year.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0089 and satz_a2_0052,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0053,A2,어른인데 세뱃돈 사양을 두 번 하고 받았어요.,Als Erwachsene lehnte ich das Geld zweimal ab und nahm es dann.,"As an adult I declined the New Year money twice, then accepted.",rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0090 and satz_a2_0053,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0054,A2,한복 대여 가게가 명절 전날 문을 일찍 닫았어요.,Der Hanbok-Verleih schloss am Vortag früh.,The hanbok rental closed early the day before.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0091 and satz_a2_0054,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0055,A2,세배 순서는 나이 많은 분부터예요.,Die Reihenfolge beginnt bei den Ältesten.,The bowing order starts with the oldest people.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0092 and satz_a2_0055,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0056,A2,아이 복주머니에 세뱃돈을 넣어 주셨어요.,In den Glücksbeutel des Kindes steckten sie das Geld.,They put the New Year money into the child's lucky pouch.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0093 and satz_a2_0056,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0057,A2,설날 인사말을 종이에 적어 주머니에 넣었어요.,Die Grußformel schrieb ich auf Papier und steckte sie ein.,I wrote the Seollal greeting on paper and put it in my pocket.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0094 and satz_a2_0057,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0058,A2,세배 영상은 가족 앨범에만 두래요.,Das Video sollte nur ins Familienalbum.,They said keep the bowing video in the family album only.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0095 and satz_a2_0058,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0059,A2,명절 음식은 전 냄새가 먼저 나요.,Beim Festtagsessen riecht man zuerst die Pfannengerichte.,With holiday food you smell the pancakes first.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0096 and satz_a2_0059,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0060,A2,전 부치는 기름이 팔에 튀었어요.,Beim Braten spritzte Öl auf den Arm.,Oil from frying jeon splashed on my arm.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0097 and satz_a2_0060,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0061,A2,세배 연습을 거울 앞에서 열 번 했어요.,Die Verbeugung übte ich zehnmal vor dem Spiegel.,I practiced the bow ten times in front of the mirror.,rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0098 and satz_a2_0061,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0062,A2,새해 목표를 묻길래 한국어 일기라고 했어요.,Nach dem Vorsatz gefragt sagte ich koreanisches Tagebuch.,"They asked for a new-year goal, so I said a Korean diary.",rights: original; pack: a2_partner_seollal_day_1; canonical sentence derives cloze_a2_0099 and satz_a2_0062,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0063,A2,귀성길에서 휴게소 호두과자를 샀어요.,Im Heimreiseverkehr kaufte ich Walnusskuchen an der Raststätte.,In holiday traffic I bought walnut cakes at the rest stop.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0100 and satz_a2_0063,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0064,A2,송편 맛이 콩이면 제가 이기고 깨면 현우가 이겨요.,"Bei Bohnenfüllung gewinne ich, bei Sesam Hyunwoo.","If the filling is bean I win; if sesame, Hyunwoo wins.",rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0101 and satz_a2_0064,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0065,A2,보름달을 보며 소원을 말하래요.,Beim Vollmond sollte ich einen Wunsch sagen.,They told me to make a wish looking at the full moon.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0102 and satz_a2_0065,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0066,A2,성묘 옷은 흰색보다 어두운 색이 편해요.,Für den Grabbesuch sind dunkle Farben bequemer als Weiß.,For the grave visit dark colors are easier than white.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0103 and satz_a2_0066,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0067,A2,벌초 장갑을 끼고 사진만 찍었어요.,Mit Jätehandschuhen machte ich nur Fotos.,I put on weeding gloves and only took photos.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0104 and satz_a2_0067,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0068,A2,차례 음식은 먹기 전에 먼저 올렸어요.,"Die Ritualspeisen kamen auf den Tisch, bevor jemand ass.",The rite food was offered before anyone ate.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0105 and satz_a2_0068,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0069,A2,송편 만들기는 손끝이 분홍해지는 일이에요.,Beim Formen werden die Finger rosa.,Making songpyeon turns your fingertips pink.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0106 and satz_a2_0069,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0070,A2,"카톡 명절 인사는 짧게, 하지만 존댓말로 보냈어요.","Den Festtagsgruss schickte ich kurz, aber höflich.","I sent the holiday greeting short, but in honorifics.",rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0107 and satz_a2_0070,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0071,A2,고향집 마당에 감이 아직 열려 있었어요.,Im Hof des Elternhauses hingen noch Kakis.,Persimmons were still hanging in the hometown yard.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0108 and satz_a2_0071,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0072,A2,친척 방문이 다섯 집이라 미소를 아껴 썼어요.,Bei fünf Besuchen sparte ich das Lächeln ein.,With five relative visits I rationed my smile.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0109 and satz_a2_0072,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0073,A2,송편 점이 깨면 딸이라는 말에 현우가 숨었어요.,"Bei Sesam werde es eine Tochter, sagte man, und Hyunwoo versteckte sich.","They said sesame means a daughter, and Hyunwoo hid.",rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0110 and satz_a2_0073,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0074,A2,추석 연휴 마지막 날 기차가 제일 비쌌어요.,Am letzten Ferientag war der Zug am teuersten.,On the last day of the Chuseok break the train was most expensive.,rights: original; pack: a2_partner_chuseok_day_1; canonical sentence derives cloze_a2_0111 and satz_a2_0074,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0075,A2,누가 내 발음을 놀려도 그냥 웃어넘기면 돼요.,"Auch wenn sich jemand über meine Aussprache lustig macht, kann ich einfach darüber lachen.","Even if someone makes fun of my pronunciation, I can just laugh it off.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0112 and satz_a2_0075,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0076,A2,현우가 제 편을 들어 줘서 든든했어요.,"Hyunwoo hat zu mir gehalten, und das hat mir Sicherheit gegeben.","Hyunwoo took my side, and that made me feel supported.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0113 and satz_a2_0076,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0077,A2,별명이 생기기 전에 제가 먼저 하나를 정했어요.,"Bevor ein Spitzname entstand, wählte ich selbst einen.","Before a nickname appeared, I chose one first.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0114 and satz_a2_0077,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0078,A2,게임 한 판 하니 존댓말이 반말로 넘어갔어요.,Nach einer Runde rutschte die Höflichkeit ins Vertraute.,"After one game, honorifics slipped into casual speech.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0115 and satz_a2_0078,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0079,A2,현우가 어릴 때 이야기는 아무에게도 말하지 않기로 했어요.,"Ich habe beschlossen, niemandem von Hyunwoos Kindheit zu erzählen.","I decided not to tell anyone about Hyunwoo's childhood.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0116 and satz_a2_0079,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0080,A2,현우의 이야기를 들으면서 계속 맞장구를 쳤어요.,"Während ich Hyunwoos Geschichte zuhörte, reagierte ich immer wieder zustimmend.","While listening to Hyunwoo's story, I kept responding in agreement.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0117 and satz_a2_0080,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0081,A2,통역 눈짓을 현우가 못 보면 그냥 웃어요.,"Versteht Hyunwoo meinen Blick nicht, lache ich einfach.","If Hyunwoo doesn't get the look, I just laugh.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0118 and satz_a2_0081,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0082,A2,같이 웃다 보면 존댓말 실수는 잊혀요.,"Wenn man zusammen lacht, vergisst man Höflichkeitsfehler.","If you laugh together, honorific mistakes are forgotten.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0119 and satz_a2_0082,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0083,A2,동생 편을 들면 현우가 눈을 흘겨요.,"Halte ich zum jüngeren Geschwister, schielt Hyunwoo.","If I take the younger sibling side, Hyunwoo side-eyes me.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0120 and satz_a2_0083,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0084,A2,단톡방에 입장하자마자 이모티콘이 쏟아졌어요.,"Kaum war ich im Familienchat, regnete es Sticker.","As soon as I joined the family group chat, stickers poured in.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0121 and satz_a2_0084,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0085,A2,남은 반찬 봉투가 두 개라서 양손에 들었어요.,Ich trug zwei Tüten Reste in beiden Händen.,"I carried two leftover bags, one in each hand.",rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0122 and satz_a2_0085,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0086,A2,반말 실수를 하자 동생이 더 좋아했어요.,Nach einem vertraulichen Sprachfehler freute sich das jüngere Geschwister noch mehr.,After a casual-speech slip the younger sibling liked me even more.,rights: original; pack: a2_partner_sibling_tease_1; canonical sentence derives cloze_a2_0123 and satz_a2_0086,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0087,A2,손님방에 이불이 세 겹이라 더웠어요.,"Im Gästezimmer lagen drei Decken, es war zu warm.","The guest room had three blankets, so it was too warm.",rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0124 and satz_a2_0087,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0088,A2,이불을 개다가 현우 엄마가 들어오셨어요.,"Als ich die Decke faltete, kam Hyunwoos Mutter herein.","While folding the blanket, Hyunwoo's mom came in.",rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0125 and satz_a2_0088,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0089,A2,세면 도구를 깜빡해서 새 칫솔을 받았어요.,Ich hatte das Waschzeug vergessen und bekam eine neue Bürste.,I forgot my toiletries and was given a new toothbrush.,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0126 and satz_a2_0089,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0090,A2,아침 인사는 일어나자마자 큰 소리로 했어요.,Den Morgengruß sagte ich laut gleich nach dem Aufstehen.,I said the morning greeting loudly as soon as I got up.,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0127 and satz_a2_0090,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0091,A2,일찍 일어나려고 알람을 네 개 맞췄어요.,"Um früh aufzustehen, stellte ich vier Wecker.",I set four alarms to get up early.,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0128 and satz_a2_0091,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0092,A2,화장실 줄이 생겨서 물부터 마셨어요.,"Es gab eine Schlange, also trank ich zuerst Wasser.","There was a bathroom queue, so I drank water first.",rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0129 and satz_a2_0092,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0093,A2,잠옷 대신 편한 티를 입어도 되냐고 물었어요.,"Ich fragte, ob statt Schlafanzug ein T-Shirt reicht.",I asked whether a T-shirt was fine instead of pajamas.,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0130 and satz_a2_0093,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0094,A2,코골이 소리가 벽 너머로 들려서 현우가 미안해했어요.,"Schnarchen kam durch die Wand, und Hyunwoo entschuldigte sich.","Snoring came through the wall, and Hyunwoo apologized.",rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0131 and satz_a2_0094,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0095,A2,아침밥이 저녁만큼 많아서 천천히 먹었어요.,Das Frühstück war so reich wie das Abendessen.,"Breakfast was as big as dinner, so I ate slowly.",rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0132 and satz_a2_0095,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0096,A2,손님 수건이 분홍색이라 현우 거라고 착각했어요.,"Das Gästehandtuch war rosa, ich dachte es sei Hyunwoos.","The guest towel was pink, so I thought it was Hyunwoo's.",rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0133 and satz_a2_0096,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0097,A2,문 닫기를 너무 세게 해서 깜짝 놀랐어요.,Ich schloss die Tür zu fest und erschrak selbst.,I closed the door too hard and startled myself.,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0134 and satz_a2_0097,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0098,A2,잘 주무셨어요 하고 먼저 말하니 분위기가 편해졌어요.,"Als ich zuerst nach dem Schlaf fragte, wurde es lockerer.",Asking did you sleep well first made the mood easier.,rights: original; pack: a2_partner_overnight_1; canonical sentence derives cloze_a2_0135 and satz_a2_0098,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0099,A2,가려는데 반찬을 싸 주셔서 가방이 무거워졌어요.,"Beim Gehen packten sie Beilagen ein, und die Tasche wurde schwer.","As we left they packed side dishes, and the bag got heavy.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0136 and satz_a2_0099,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0100,A2,밀폐 용기가 세 개라 버스에서 조심했어요.,"Drei Frischhaltedosen, im Bus ging ich vorsichtig.","There were three airtight containers, so I was careful on the bus.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0137 and satz_a2_0100,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0101,A2,김치 국물이 샐까 봐 봉지를 두 겹으로 했어요.,Aus Angst vor Kimchi-Saft nahm ich zwei Tüten.,I used two bags in case the kimchi juice leaked.,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0138 and satz_a2_0101,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0102,A2,냉동실에 넣으라고 스티커까지 붙여 주셨어요.,Sie klebten sogar einen Zettel ans Gefrierfach.,They even put a sticker on it for the freezer.,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0139 and satz_a2_0102,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0103,A2,보자기로 싼 그릇이 미끄러워서 양손으로 들었어요.,"Die in ein Tuch gewickelte Schüssel rutschte, also nahm ich beide Hände.","The bowl wrapped in cloth slipped, so I used both hands.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0140 and satz_a2_0103,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0104,A2,비닐봉지가 얇아서 밑에 책을 받쳤어요.,"Die Tute war dünn, also hielt ich ein Buch darunter.","The plastic bag was thin, so I put a book under it.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0141 and satz_a2_0104,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0105,A2,양손에 통이 있어서 엘리베이터 버튼을 팔꿈치로 눌렀어요.,Mit beiden Händen voll drückte ich den Knopf mit dem Ellbogen.,With both hands full I pressed the elevator button with my elbow.,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0142 and satz_a2_0105,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0106,A2,냉동 보관이라고 쓴 메모를 뚜껑에 붙였어요.,Ich klebte den Zettel Tiefkühllagerung auf den Deckel.,I stuck a freezer-storage note on the lid.,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0143 and satz_a2_0106,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0107,A2,집까지 국물 냄새를 들고 가서 현우가 창문을 열었어요.,"Bis nach Hause trug ich den Suppengeruch, und Hyunwoo öffnete das Fenster.","I carried the broth smell all the way home, and Hyunwoo opened the window.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0144 and satz_a2_0107,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0108,A2,가방이 무겁다고 하자 아버지가 차까지 들어 주셨어요.,"Als ich sagte, die Tasche sei schwer, trug der Vater sie zum Auto.","When I said the bag is heavy, father carried it to the car.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0145 and satz_a2_0108,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0109,A2,국물 샐까 봐 뚜껑을 두 번 확인했어요.,Aus Angst vor auslaufender Brühe prüfte ich den Deckel zweimal.,I checked the lid twice in case the broth leaked.,rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0146 and satz_a2_0109,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0110,A2,반찬 봉투가 두 개라서 현우와 나눠 들었어요.,"Es gab zwei Beilagenbeutel, also trugen Hyunwoo und ich je einen.","There were two side-dish bags, so Hyunwoo and I each carried one.",rights: original; pack: a2_partner_leftover_bags_1; canonical sentence derives cloze_a2_0147 and satz_a2_0110,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0111,A2,고속버스 좌석이 창가라서 할머니께 사진을 보냈어요.,"Der Fernbusplatz war am Fenster, also schickte ich der Großmutter ein Foto.","The express-bus seat was by the window, so I sent grandmother a photo.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0148 and satz_a2_0111,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0112,A2,휴게소에서 호두과자를 사니 현우 아빠가 웃으셨어요.,"An der Raststätte kaufte ich Walnusskuchen, und Hyunwoos Vater lachte.","At the rest stop I bought walnut cakes, and Hyunwoo's dad smiled.",rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0149 and satz_a2_0112,approved,Jin explicit app-integration approval (2026-08-15).
satz_a2_0113,A2,명절 기차는 서서 가는 칸이 더 떠들썩했어요.,Im Festtagszug war der Stehwagen noch lauter.,On the holiday train the standing car was even noisier.,rights: original; pack: a2_partner_hometown_trip_1; canonical sentence derives cloze_a2_0150 and satz_a2_0113,approved,Jin explicit app-integration approval (2026-08-15).
