id,level,ko,de,en,field_notes,상태,jin_memo
vocab_b1_0279,B1,제목을 고치다,den Betreff ändern,to fix the subject,rights: original; pack: b1_workplace_mail_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0280,B1,후속 메일,Folgmail,follow-up mail,rights: original; pack: b1_workplace_mail_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0281,B1,내부망,Intranet,intranet,rights: original; pack: b1_workplace_mail_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0282,B1,공손한 맺음,höflicher Schluss,polite closing,rights: original; pack: b1_workplace_mail_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0283,B1,수신 확인,Empfangsbestätigung,delivery receipt,rights: original; pack: b1_workplace_mail_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0284,B1,공용 선반,gemeinsames Regal,shared shelf,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0285,B1,청소 당번,Putzdienst,cleaning turn,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0286,B1,공과금 정산,Nebenkostenabrechnung,utility split,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0287,B1,조용한 시간,Ruhezeit,quiet hours,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0288,B1,손님 사전 알림,Gästeankündigung,guest notice,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0289,B1,냉장고 칸,Kühlfach,fridge shelf,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0290,B1,빨래 순서,Waschreihenfolge,laundry turn,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0291,B1,공용 세제,Gemeinschaftsreiniger,shared detergent,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0292,B1,문 닫힘,Türschließen,door closing,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0293,B1,생활 리듬,Alltagsrhythmus,daily rhythm,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0294,B1,공동 구매,Sammelkauf,group purchase,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0295,B1,서운한 점,Kränkung,sore point,rights: original; pack: b1_roommate_talk_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0296,B1,사고 접수,Schadensmeldung,claim filing,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0297,B1,보장 범위,Leistungsrahmen,coverage scope,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0298,B1,자기부담금,Selbstbeteiligung,deductible,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0299,B1,진단서,Attest,medical note,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0300,B1,보험금,Versicherungssumme,payout,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0301,B1,면책,Ausschluss,exclusion,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0302,B1,청구 서류,Antragsunterlagen,claim documents,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0303,B1,담당 설계사,Berater,agent,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0304,B1,보상 심사,Leistungsprüfung,payout review,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0305,B1,사고 경위,Hergang,incident account,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0306,B1,특약,Zusatzbaustein,rider,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0307,B1,지급 보류,Auszahlungsstopp,held payout,rights: original; pack: b1_insurance_claim_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0308,B1,민원실,Bürgerbüro,civil affairs desk,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0309,B1,구비 서류,erforderliche Unterlagen,required papers,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0310,B1,접수증,Eingangsbeleg,intake slip,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0311,B1,처리 기한,Bearbeitungsfrist,processing time,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0312,B1,담당 창구,zuständiger Schalter,responsible counter,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0313,B1,보완 요청,Nachforderung,request to supplement,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0314,B1,열람,Einsicht,inspection,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0315,B1,대리 신청,Antrag durch Vertretung,proxy application,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0316,B1,수수료 납부,Gebührenzahlung,fee payment,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0317,B1,민원 번호,Vorgangsnummer,case number,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0318,B1,담당자 연결,Durchstellung,transfer to an officer,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0319,B1,처리 완료,Abschluss der Bearbeitung,processing complete,rights: original; pack: b1_public_office_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0320,B1,봉사 시간,Ehrenamtsstunden,volunteer hours,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0321,B1,배정표,Einsatzplan,assignment sheet,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0322,B1,사전 교육,Vorschulung,pre-shift training,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0323,B1,안전 조끼,Warnweste,safety vest,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0324,B1,인수 메모,Übergabenotiz,handover note,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0325,B1,결원,Ausfall,no-show gap,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0326,B1,명찰,Namensschild,name badge,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0327,B1,비상 연락망,Notfallkette,emergency chain,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0328,B1,물품 점검,Materialkontrolle,supply check,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0329,B1,교대 시간,Ablösezeit,relief time,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0330,B1,현장 책임자,Einsatzleitung,site lead,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0331,B1,봉사 확인서,Nachweis,service certificate,rights: original; pack: b1_volunteer_shift_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0332,B1,학부모 면담,Elterngespräch,parent meeting,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0333,B1,알림장,Mitteilungsheft,home note,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0334,B1,상담 시간,Sprechzeit,office hour,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0335,B1,학습 태도,Lernhaltung,study attitude,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0336,B1,보충 수업,Förderstunde,support class,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0337,B1,가정 통신,Elternbrief,school letter,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0338,B1,참관 수업,Hospitation,class observation,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0339,B1,생활 기록,Entwicklungsnotiz,progress note,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0340,B1,준비물 분담,Materialteilung,shared supplies,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0341,B1,하원 시간,Abholzeit,pickup time,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0342,B1,담임 선생님,Klassenleitung,homeroom teacher,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0343,B1,동의서,Einverständnis,consent form,rights: original; pack: b1_parent_school_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0344,B1,고장 부위,defekte Stelle,fault location,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0345,B1,부품 교체,Teiletausch,part replacement,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0346,B1,출장 수리,Vor-Ort-Reparatur,on-site repair,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0347,B1,무상 기간,Garantiezeit,warranty period,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0348,B1,점검 결과,Prüfergebnis,inspection result,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0349,B1,재방문,Zweitbesuch,return visit,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0350,B1,임시 조치,Notlösung,temporary fix,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0351,B1,견적 변경,Kostenvoranschlagsänderung,quote change,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0352,B1,설치 오류,Montagefehler,install error,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0353,B1,A/S 센터,Kundendienststelle,service center,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0354,B1,수리 완료증,Fertigstellungsbeleg,repair receipt,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0355,B1,재발 방지,Rückfallschutz,preventing recurrence,rights: original; pack: b1_repair_words_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0356,B1,일정 변경,Terminänderung,schedule change,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0357,B1,환불 규정,Erstattungsregel,refund rule,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0358,B1,수수료 면제,Gebührenerlass,fee waiver,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0359,B1,대체 열차,Ersatzzug,replacement train,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0360,B1,숙소 이월,Übernachtungsverschiebung,stay shift,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0361,B1,탑승 마감,Check-in-Schluss,boarding cutoff,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0362,B1,연결편,Anschluss,connecting service,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0363,B1,좌석 재배정,Neuzuweisung,reseating,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0364,B1,여행자 보험,Reiseversicherung,travel insurance,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0365,B1,출발 지연,Abfahrtsverzug,departure delay,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0366,B1,변경 수수료,Umbuchungsgebühr,change fee,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b1_0367,B1,확정 대기,Warteliste,waitlist hold,rights: original; pack: b1_travel_change_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0431,B2,성과 면담,Beurteilungsgespräch,performance talk,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0432,B2,목표 대비,Soll-Ist,target versus actual,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0433,B2,개선 과제,Entwicklungsaufgabe,growth task,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0434,B2,자기 평가,Selbsteinschätzung,self-review,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0435,B2,역량 기술,Kompetenzbeschreibung,skill description,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0436,B2,피드백 메모,Rückmeldungsnotiz,feedback note,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0437,B2,승진 기준,Beförderungskriterium,promotion criterion,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0438,B2,면담 기록,Gesprächsprotokoll,review minutes,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0439,B2,강점 서술,Stärkenformulierung,strength statement,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0440,B2,보완 계획,Nachholplan,remediation plan,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0441,B2,평가 주기,Beurteilungszyklus,review cycle,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0442,B2,합의된 다음 단계,vereinbarter Folgeschritt,agreed next step,rights: original; pack: b2_performance_review_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0443,B2,내용증명,Einschreiben mit Inhalt,content-certified mail,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0444,B2,원상복구,Rückbau,restoration,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0445,B2,하자 보수,Mängelbeseitigung,defect repair,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0446,B2,관리단,Eigentümergemeinschaft,owners' group,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0447,B2,조정 신청,Schlichtungsantrag,mediation request,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0448,B2,증거 사진,Beweisfoto,evidence photo,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0449,B2,사용 제한,Nutzungsbeschränkung,use restriction,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0450,B2,비용 분담,Kostenteilung,cost share,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0451,B2,퇴거 통보,Räumungsankündigung,vacate notice,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0452,B2,전입 날짜,Melddatum,move-in date,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0453,B2,분쟁 조항,Streitklausel,dispute clause,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0454,B2,합의서 초안,Vergleichsentwurf,settlement draft,rights: original; pack: b2_housing_dispute_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0455,B2,원문 대조,Quellenabgleich,source check,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0456,B2,선택 편집,Auswahlmontage,selective edit,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0457,B2,후원 표시,Kennzeichnung,sponsorship label,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0458,B2,통계 단위,Maßeinheit,statistic unit,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0459,B2,인용 맥락,Zitatrahmen,quote context,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0460,B2,정정 보도,Richtigstellung,correction notice,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0461,B2,익명 제보,anonyme Meldung,anonymous tip,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0462,B2,알고리즘 추천,Empfehlungslogik,feed ranking,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0463,B2,사실 확인,Faktenprüfung,fact check,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0464,B2,과장 표현,Übertreibung,loaded wording,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0465,B2,출처 계층,Quellenlage,source layer,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0466,B2,공유 보류,Teilestopp,hold before sharing,rights: original; pack: b2_media_literacy_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0467,B2,주민 의견,Einwohnerstimme,resident input,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0468,B2,안건 순서,Tagesordnung,agenda order,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0469,B2,발언권,Rederecht,the floor,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0470,B2,회의 기록문,Sitzungsprotokoll,minutes,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0471,B2,이해관계,Interessenlage,stake,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0472,B2,반대 이유,Gegengrund,reason against,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0473,B2,수정안,Änderungsantrag,amendment,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0474,B2,표결 방식,Abstimmungsform,voting method,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0475,B2,방청,Zuhören,public gallery,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0476,B2,회의 정족,Beschlussfähigkeit,quorum,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0477,B2,공개 질의,öffentliche Nachfrage,public question,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0478,B2,후속 공지,Folgebekanntgabe,follow-up notice,rights: original; pack: b2_civic_meeting_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0479,B2,양보 범위,Spielraum,concession range,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0480,B2,핵심 조건,Kernbedingung,must-have,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0481,B2,대안 제시,Gegenvorschlag,counter-offer,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0482,B2,침묵 구간,Denkpause,silent pause,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0483,B2,공동 초안,Gemeinentwurf,joint draft,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0484,B2,결정 권한,Entscheidungskompetenz,decision right,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0485,B2,시간 상자,Zeitfenster,time box,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0486,B2,이해 확인,Verständnischeck,check for understanding,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0487,B2,기록 담당,Protokollführung,note owner,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0488,B2,보류 사유,Ruhegrund,reason to pause,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0489,B2,상호 양보,wechselseitiges Nachgeben,mutual concession,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0490,B2,합의 문장,Einigungssatz,agreed sentence,rights: original; pack: b2_team_negotiation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0491,B2,한 장 요약,Einseiter,one-pager,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0492,B2,선택지 비교,Optionsvergleich,option compare,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0493,B2,가정 명시,Annahmenklarheit,stated assumption,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0494,B2,영향 집단,betroffene Gruppe,affected group,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0495,B2,실행 단계,Umsetzungsschritt,implementation step,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0496,B2,반대 시나리오,Gegenszenario,counter-case,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0497,B2,측정 지표,Messgröße,metric,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0498,B2,권고 문장,Empfehlungssatz,recommendation line,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0499,B2,공개 범위,Öffnungsgrad,disclosure scope,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0500,B2,결정 기한,Entscheidungsfrist,decision deadline,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0501,B2,근거 각주,Belegfußnote,source footnote,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0502,B2,남은 불확실성,Restunsicherheit,remaining uncertainty,rights: original; pack: b2_policy_brief_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0503,B2,상위 담당,nächste Ebene,next-level owner,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0504,B2,사건 번호,Fallnummer,case id,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0505,B2,약속 불이행,Nichteinhaltung,broken promise,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0506,B2,보상 한도,Kulanzrahmen,goodwill limit,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0507,B2,재발 기록,Wiederholungsnotiz,repeat log,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0508,B2,감정 분리,Sachton,separate the feeling,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0509,B2,우회 채널,Nebenweg,side channel,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0510,B2,최종 통지,letzte Mitteilung,final notice,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0511,B2,책임 소재,Zuständigkeit,who owns it,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0512,B2,현장 확인,Vor-Ort-Prüfung,on-site check,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0513,B2,합의 조건,Vergleichsklausel,settlement term,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0514,B2,종결 확인,Abschlussbestätigung,closure confirm,rights: original; pack: b2_customer_escalation_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0515,B2,연구 질문,Leitfrage,research question,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0516,B2,표본 크기,Stichprobenumfang,sample size,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0517,B2,한계 문장,Grenzsatz,limitation line,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0518,B2,교차 확인,Gegenprobe,cross-check,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0519,B2,용어 정의,Arbeitsdefinition,working definition,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0520,B2,인용 형식,Belegform,citation form,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0521,B2,결과 강도,Aussagestärke,claim strength,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0522,B2,도표 읽기,Diagrammlektüre,chart reading,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0523,B2,반례 찾기,Gegenbeispielsuche,looking for counterexamples,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0524,B2,요약 문단,Kurzabsatz,summary paragraph,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0525,B2,후속 조사,Anschlussrecherche,follow-up study,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_b2_0526,B2,출처 목록,Quellenliste,source list,rights: original; pack: b2_research_summary_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0049,C1,불확실성 구간,Unsicherheitsspanne,uncertainty range,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0050,C1,표본 편향,Stichprobenverzerrung,sample bias,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0051,C1,과잉 일반화,Überverallgemeinerung,overgeneralization,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0052,C1,신뢰 구간,Konfidenzintervall,confidence interval,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
vocab_c1_0053,C1,공개 한계문,Grenzhinweis,public limitation note,rights: original; pack: c1_evidence_caveat_1; canonical sentence derives matching cloze/satz,draft,
